AT2G45990
AT3G53000
AT3G53030
AT3G53180
AT3G53870
AT3G54020
AT3G54030
AT3G54250
AT3G54810
AT3G54880
AT3G54960
AT3G54980
AT3G55290
AT3G55430
AT3G55520
AT3G55770
AT3G56460
AT3G56650
AT3G56860
AT3G56930
AT3G57080
AT3G57930
AT3G58090
AT3G58580
AT3G58900
AT3G59390
AT3G59600
AT3G59690
AT3G59810
AT3G59970
AT3G60320
AT3G60730
AT3G60810
AT3G61070
AT3G61420
AT3G61670
AT3G61710
AT3G61790
AT3G62140
AT1G13750
AT1G13820
AT1G13970
AT1G14170
AT1G14330
AT1G14460
AT3G62970
AT3G63180
AT3G63470
AT4G00280
AT4G00840
AT4G00900
AT4G00910
AT4G00990
AT4G01000
AT4G02120
AT4G02230
AT4G02405
AT4G03115
AT4G03230
AT4G03400
AT4G03560
AT4G04700
AT4G05400
AT4G10470
AT4G10540
AT4G10760
AT1G14790
AT1G14910
AT1G15060
AT1G15170
AT1G15200
AT1G15210
AT4G11830
AT4G12010
AT4G12080
AT4G12240
AT4G12250
AT4G12790
AT4G12910
AT4G13050
AT4G13180
AT4G14030
AT4G14090
AT4G14305
AT4G15520
AT4G15550
AT4G15830
AT4G15890
AT4G15940
AT4G16370
AT4G16380
AT4G16480
AT4G16680
AT4G16720
AT4G16830
AT4G17090
AT4G17140
AT4G17350
AT4G17390
AT4G17520
AT4G17530
AT4G17550
AT4G17770
AT4G17780
AT4G17830
AT4G17840
AT4G18050
AT4G18360
AT4G18820
AT4G18890
AT4G19020
AT4G19045
AT4G19450
AT4G19710
AT4G19960
AT4G20110
AT1G15740
AT4G20460
AT4G21160
AT4G21323
AT4G21400
AT4G21630
AT4G22540
AT4G22590
AT4G22820
AT4G23060
AT4G23330
AT4G23450
AT4G23710
AT4G23895
AT4G24020
AT4G25070
AT4G25260
AT4G25350
AT4G25450
AT4G25570
AT4G25770
AT4G25870
AT4G26415
AT4G27300
AT4G28080
AT4G28200
AT4G28320
AT4G28630
AT4G28710
AT4G29050
AT4G29160
AT4G29220
AT4G29510
AT4G29590
AT4G29735
AT4G30340
AT4G30490
AT4G30510
AT4G30600
AT1G17050
AT1G17340
AT1G17360
AT4G30900
AT4G31000
AT4G31140
AT4G31420
AT4G31450
AT4G31990
AT4G32010
AT4G32150
AT4G32170
AT4G32680
AT4G33110
AT4G33210
AT4G33500
AT4G33700
AT4G33920
AT4G33950
AT4G34120
AT4G34131
AT4G34200
AT4G34412
AT4G35000
AT4G35040
AT4G35270
AT4G35310
AT4G35380
AT4G35510
AT4G35560
AT4G36140
AT4G36150
AT4G36400
AT4G36770
AT4G36890
AT4G36910
AT4G37080
AT4G37640
AT4G37820
AT4G38180
AT4G38225
AT4G38480
AT4G39030
AT4G39270
AT4G39350
AT5G01220
AT5G01450
AT5G01670
AT1G17590
AT1G17820
AT1G17870
AT1G18150
AT5G01980
AT5G02040
AT5G02290
AT5G02790
AT5G03160
AT5G03280
AT5G03290
AT5G03330
AT5G03420
AT5G03455
AT5G03530
AT5G03630
AT5G03660
AT5G03740
AT5G03770
AT5G04020
AT5G04180
AT5G04560
AT5G05140
AT5G05190
AT5G05230
AT5G06750
AT5G06820
AT5G07340
AT5G07360
AT5G07770
AT5G08590
AT5G09225
AT5G09450
AT5G09630
AT5G09670
AT5G10720
AT5G11600
AT5G11760
AT5G11900
AT5G11910
AT1G18910
AT1G19660
AT1G19690
AT1G19700
AT1G19710
AT1G01220
AT1G01340
AT1G01740
AT1G01830
AT5G12200
AT5G12250
AT5G12950
AT5G13260
AT5G13630
AT5G13810
AT5G13820
AT5G13970
AT5G14210
AT5G15090
AT5G15537
AT5G16050
AT5G16180
AT5G16520
AT5G16660
AT5G17300
AT5G17360
AT5G17370
AT5G17680
AT5G17770
AT5G18360
AT5G18370
AT5G18440
AT5G18590
AT5G18650
AT5G19740
AT5G19750
AT5G19940
AT5G20130
AT5G20310
AT5G20410
AT5G20480
AT5G20500
AT5G20870
AT5G20910
AT5G20960
AT5G21080
AT1G19835
AT1G19920
AT1G20090
AT1G20260
AT1G20550
AT5G22100
AT5G22620
AT5G22796
AT5G22920
AT5G22950
AT5G23310
AT5G23395
AT5G23700
AT5G23900
AT5G24320
AT5G24390
AT5G24870
AT5G25330
AT5G25540
AT5G25630
AT5G25770
AT5G27430
AT5G27860
AT5G28840
AT5G35450
AT5G37210
AT5G37410
AT5G37710
AT5G38560
AT5G38850
AT1G21370
AT1G21850
AT5G39970
AT5G40170
AT5G40450
AT5G41110
AT5G41340
AT5G41670
AT5G41690
AT5G41790
AT5G41850
AT5G42810
AT5G42820
AT5G42990
AT5G43780
AT5G44000
AT5G44730
AT5G45210
AT5G45260
AT5G45500
AT5G45510
AT5G46150
AT5G46170
AT5G46290
AT5G46860
AT5G47040
AT5G47210
AT5G47460
AT5G47730
AT5G47770
AT5G47820
AT5G48220
AT5G48370
AT5G48570
AT5G48740
AT5G48770
AT5G48790
AT5G49230
AT1G22170
AT1G22340
AT1G22620
AT1G23020
AT5G49540
AT5G49570
AT5G49680
AT5G49760
AT5G49960
AT5G50400
AT5G51020
AT5G51070
AT5G51350
AT5G51370
AT5G51460
AT5G51830
AT5G51880
AT5G52440
AT5G52600
AT5G52640
AT5G52650
AT5G52882
AT5G53130
AT5G53220
AT5G53360
AT5G53430
AT5G53800
AT5G53895
AT5G54170
AT5G54270
AT5G54650
AT5G54800
AT5G55230
AT5G55490
AT5G55970
AT5G56240
AT5G56270
AT5G56590
AT5G56660
AT5G57035
AT5G57100
AT5G57740
AT5G58120
AT5G58160
AT5G58430
AT5G58470
AT5G58690
AT5G58870
AT5G58940
AT5G59140
AT5G59300
AT5G59450
AT1G23400
AT1G23860
AT1G24320
AT5G60830
AT5G61210
AT5G61560
AT5G61790
AT5G61940
AT5G62730
AT5G63020
AT5G63410
AT5G63520
AT5G63640
AT5G63650
AT5G63770
AT5G63840
AT5G63970
AT5G64160
AT5G64360
AT5G64740
AT5G64940
AT5G65110
AT5G65200
AT5G65210
AT5G65550
AT5G66180
AT5G66200
AT5G66410
AT5G66420
AT5G66540
AT5G66850
AT5G66880
AT5G66900
AT5G66910
AT5G67030
AT5G67540
AT1G24600
AT1G25390
AT1G25480
AT1G26665
AT1G26730
AT1G26940
AT1G27170
AT1G27180
AT1G27200
AT1G27390
AT1G27770
AT1G27980
AT1G28120
AT1G28260
AT1G28440
AT1G28580
AT1G28590
AT1G28765
AT1G29120
AT1G29690
AT1G29760
AT1G30110
AT1G30130
AT1G30200
AT1G30320
AT1G30400
AT1G30755
AT1G30860
AT1G30900
AT1G02090
AT1G02330
AT1G03080
AT1G31850
AT1G32250
AT1G32410
AT1G33050
AT1G33700
AT1G36180
AT1G42470
AT1G43700
AT1G45229
AT1G47210
AT1G47340
AT1G48210
AT1G48370
AT1G48440
AT1G48550
AT1G48840
AT1G48920
AT1G49160
AT1G49510
AT1G49520
AT1G49530
AT1G49720
AT1G49820
AT1G50020
AT1G50440
AT1G50450
AT1G50570
AT1G51370
AT1G03290
AT1G03550
AT1G03740
AT1G03760
AT1G03905
AT1G51790
AT1G52160
AT1G52540
AT1G52790
AT1G53270
AT1G53390
AT1G53430
AT1G53440
AT1G53645
AT1G53650
AT1G53750
AT1G53850
AT1G54130
AT1G54150
AT1G54160
AT1G54360
AT1G54590
AT1G54830
AT1G54960
AT1G55140
AT1G55340
AT1G55850
AT1G56180
AT1G56230
AT1G56330
AT1G56340
AT1G56700
AT1G58100
AT1G58180
AT1G59650
AT1G59830
AT1G59850
AT1G59870
AT1G59910
AT1G60460
AT1G60620
AT1G61080
AT1G61150
AT1G61550
AT1G61980
AT1G62050
AT1G62300
AT1G62600
AT1G62610
AT1G62850
AT1G62980
AT1G63440
AT1G63470
AT1G04530
AT1G63970
AT1G64060
AT1G64500
AT1G64840
AT1G65770
AT1G65980
AT1G67550
AT1G67890
AT1G68050
AT1G68070
AT1G68400
AT1G68650
AT1G68710
AT1G69800
AT1G70290
AT1G70520
AT1G70530
AT1G71120
AT1G71300
AT1G71400
AT1G71720
AT1G71860
AT1G71980
AT1G72175
AT1G72280
AT1G72460
AT1G72500
AT1G72760
AT1G73130
AT1G73170
AT1G73200
AT1G73350
AT1G73570
AT1G74210
AT1G74310
AT1G74360
AT1G74720
AT1G05170
AT1G05570
AT1G05620
AT1G05630
AT1G74740
AT1G74770
AT1G75170
AT1G75330
AT1G75380
AT1G75410
AT1G75840
AT1G76130
AT1G76520
AT1G76660
AT1G77122
AT1G77920
AT1G79380
AT1G79840
AT1G79900
AT1G80380
AT1G80400
AT1G80810
AT2G03680
AT1G06400
AT1G06515
AT2G06025
AT2G15910
AT2G16130
AT2G16870
AT2G17260
AT2G17290
AT2G17480
AT2G17520
AT2G17840
AT2G17990
AT2G18700
AT2G19110
AT2G19270
AT2G20410
AT2G20560
AT2G20585
AT2G20610
AT2G21170
AT2G21520
AT2G21830
AT2G22480
AT2G22560
AT2G22660
AT2G22990
AT2G23090
AT2G23410
AT1G07380
AT1G07630
AT1G07650
AT1G07870
AT2G23450
AT2G24170
AT2G24360
AT2G24650
AT2G25190
AT2G25710
AT2G25737
AT2G26030
AT2G26080
AT2G26420
AT2G26450
AT2G26510
AT2G26660
AT2G27050
AT2G27150
AT2G27490
AT2G27510
AT2G28550
AT2G28780
AT2G28800
AT2G29060
AT2G29900
AT2G30440
AT2G30480
AT2G30590
AT2G30980
AT2G30990
AT2G31020
AT2G31290
AT2G31400
AT2G31840
AT2G31900
AT2G32390
AT2G32430
AT2G33000
AT2G33120
AT2G33310
AT2G33370
AT2G33540
AT2G33590
AT2G34310
AT1G08460
AT1G08800
AT2G34560
AT2G34660
AT2G34940
AT2G35060
AT2G35680
AT2G35690
AT2G36310
AT2G36380
AT2G36930
AT2G37060
AT2G37550
AT2G37890
AT2G38070
AT2G38570
AT2G38610
AT2G38630
AT2G39120
AT2G39130
AT2G39360
AT2G39430
AT2G39725
AT2G39730
AT2G39890
AT2G39970
AT2G40180
AT2G40270
AT2G40290
AT2G40510
AT2G40630
AT2G40820
AT2G40850
AT2G41040
AT2G41150
AT2G41220
AT2G41540
AT2G41830
AT2G41880
AT2G42010
AT2G42580
AT2G42890
AT2G43680
AT2G43790
AT2G44150
AT2G44410
AT2G44610
AT2G44760
AT1G09060
