x	Average_LossRate	All_Max_LossRate	All_Min_LossRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_LossRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_LossRate	Schmitz_Max_LossRate	Schmitz_Min_LossRate	InitialStateU_Becker	InitialStateM_Becker	Becker_LossRate	Becker_Max_LossRate	Becker_Min_LossRate	Line79_LossRate
193	6.36117116092085e-05	0.000156862745098039	0	208	55	5.3475935828877e-05	199	47	8.34376303712974e-05	0.000125156445556946	4.17188151856487e-05	75	25	5.3921568627451e-05	0.000156862745098039	0	0.000196078431372549
194	2.70338487698602e-05	0.000196078431372549	0	208	37	0	199	41	2.39120038259206e-05	4.78240076518412e-05	0	73	15	5.71895424836601e-05	0.000196078431372549	0	0
195	8.6391538597421e-05	0.000140056022408964	0	213	32	9.19117647058824e-05	211	37	0.000105988341282459	0.000132485426603074	7.94912559618442e-05	73	14	6.12745098039216e-05	0.000140056022408964	0	7.00280112044818e-05
196	3.53032736082939e-05	0.000135226504394861	0	190	20	0	178	29	6.76132521974307e-05	0.000135226504394861	3.38066260987153e-05	71	16	3.8296568627451e-05	6.12745098039216e-05	0	0.000122549019607843
197	0.000133875519904932	0.000275735294117647	0	203	32	0.000275735294117647	225	22	8.9126559714795e-05	0.00017825311942959	4.45632798573975e-05	83	20	3.67647058823529e-05	9.80392156862745e-05	0	4.90196078431373e-05
198	8.28331746263435e-05	0.000168067226890756	0	205	35	0.000168067226890756	212	31	4.7438330170778e-05	9.4876660341556e-05	3.16255534471853e-05	85	26	3.29939668174962e-05	7.54147812971342e-05	0	7.54147812971342e-05
199	3.81263616557734e-05	0.000147058823529412	0	237	46	0	221	40	9.80392156862745e-05	0.000147058823529412	7.35294117647059e-05	85	15	1.63398692810458e-05	6.5359477124183e-05	0	0
200	8.64273178407165e-05	0.000163398692810458	0	212	36	0.000163398692810458	205	32	4.59558823529412e-05	9.19117647058824e-05	0	83	27	4.99273783587509e-05	0.000145243282498184	0	7.26216412490922e-05
201	2.2157853040206e-05	0.00017825311942959	0	230	34	0	213	30	1.63398692810458e-05	3.26797385620915e-05	0	100	22	5.01336898395722e-05	0.00017825311942959	0	4.45632798573975e-05
202	4.51822142998614e-05	0.000122549019607843	0	182	23	0	170	33	7.42721330956625e-05	0.00011883541295306	2.9708853238265e-05	75	16	6.12745098039216e-05	0.000122549019607843	0	0
203	1.61807147101265e-05	0.000140056022408964	0	216	37	0	198	33	2.22816399286988e-05	2.9708853238265e-05	0	70	14	2.62605042016807e-05	0.000140056022408964	0	0
204	3.40253748558247e-05	0.000156862745098039	0	231	36	0	216	25	5.88235294117647e-05	0.000156862745098039	0	88	17	4.32525951557093e-05	0.000115340253748558	0	5.76701268742791e-05
205	2.74235568353215e-05	0.000150829562594268	0	189	34	0	178	22	4.45632798573975e-05	0.000133689839572193	0	67	13	3.77073906485671e-05	0.000150829562594268	0	0
206	3.4041394335512e-05	0.000122549019607843	0	231	27	0	206	24	6.12745098039216e-05	0.000122549019607843	0	85	12	4.08496732026144e-05	8.16993464052288e-05	0	0.000163398692810458
207	0.000114938355078089	0.000202839756592292	3.63108206245461e-05	217	29	0.000202839756592292	185	27	6.35439360929557e-05	7.26216412490922e-05	3.63108206245461e-05	74	25	7.84313725490196e-05	0.000156862745098039	3.92156862745098e-05	0
208	0.000140263637506285	0.000294117647058824	0	205	20	0.000294117647058824	197	26	0.00010369532428356	0.000150829562594268	7.54147812971342e-05	82	16	2.29779411764706e-05	6.12745098039216e-05	0	0
209	6.43691820162408e-05	0.00017825311942959	0	194	22	0	169	27	8.16993464052288e-05	0.000145243282498184	0	67	11	0.000111408199643494	0.00017825311942959	0	0.00017825311942959
210	6.2788208168643e-05	0.000122549019607843	0	225	33	8.9126559714795e-05	190	23	5.32821824381927e-05	8.52514919011083e-05	4.26257459505541e-05	83	16	4.59558823529412e-05	0.000122549019607843	0	0
211	7.71509584225847e-05	0.000175070028011205	0	214	32	9.19117647058824e-05	173	28	9.62885154061625e-05	0.000175070028011205	0	66	17	4.32525951557093e-05	0.000115340253748558	0	5.76701268742791e-05
212	3.76457772651544e-05	0.000115340253748558	0	201	27	0	189	34	7.20876585928489e-05	0.000115340253748558	2.88350634371396e-05	66	12	4.08496732026144e-05	8.16993464052288e-05	0	0
213	3.43137254901961e-05	0.000196078431372549	0	186	32	0	187	25	2.94117647058824e-05	3.92156862745098e-05	0	69	20	7.35294117647059e-05	0.000196078431372549	0	4.90196078431373e-05
214	4.01688453159041e-05	0.000163398692810458	0	190	18	0	175	30	8.98692810457516e-05	0.000163398692810458	3.26797385620915e-05	68	16	3.06372549019608e-05	0.000122549019607843	0	0
215	0.000119634220791846	0.000206398348813209	0	216	23	0.000127877237851662	179	19	0.000141898864809081	0.000206398348813209	5.15995872033024e-05	79	11	8.9126559714795e-05	0.00017825311942959	0	0
216	0.000108478576615832	0.000210084033613445	0	229	30	0.000196078431372549	211	18	6.8082788671024e-05	0.000108932461873638	0	67	14	6.12745098039216e-05	0.000210084033613445	0	7.00280112044818e-05
217	7.95849740862529e-05	0.000140056022408964	0	197	23	0.000127877237851662	201	28	7.00280112044818e-05	0.000140056022408964	0	72	15	4.08496732026144e-05	0.000130718954248366	0	0.000130718954248366
218	8.71726686317228e-05	0.000217864923747277	0	201	17	0.000173010380622837	172	24	2.04248366013072e-05	4.08496732026144e-05	0	61	9	6.8082788671024e-05	0.000217864923747277	0	0
219	3.76665817842288e-05	0.00017825311942959	0	205	18	0	181	21	3.50140056022409e-05	9.33706816059757e-05	0	75	11	7.79857397504456e-05	0.00017825311942959	0	0
220	2.84233740116093e-05	0.000113122171945701	0	203	14	0	191	22	3.34224598930481e-05	4.45632798573975e-05	0	79	26	5.18476621417798e-05	0.000113122171945701	0	0.000113122171945701
221	3.19535221496006e-05	0.000117647058823529	0	180	17	0	184	25	6.86274509803922e-05	0.000117647058823529	0	63	18	2.72331154684096e-05	0.000108932461873638	0	0.000163398692810458
222	3.79127685932761e-05	0.000230680507497116	0	188	18	0	186	17	8.65051903114187e-05	0.000230680507497116	0	65	9	2.72331154684096e-05	0.000108932461873638	0	0.000108932461873638
223	5.48471136706431e-05	0.000150829562594268	0	186	23	0	175	22	8.9126559714795e-05	0.000133689839572193	4.45632798573975e-05	76	13	7.54147812971342e-05	0.000150829562594268	0	7.54147812971342e-05
224	6.15850628750526e-05	0.000154798761609907	0	195	19	0.000154798761609907	178	15	1.63398692810458e-05	6.5359477124183e-05	0	65	9	1.36165577342048e-05	0.000108932461873638	0	0
225	4.03633675692499e-05	0.000163398692810458	0	183	19	0	163	21	7.00280112044818e-05	9.33706816059757e-05	4.66853408029879e-05	62	12	5.1062091503268e-05	0.000163398692810458	0	0.000163398692810458
226	3.82560431580039e-05	0.000140056022408964	0	192	27	0	168	18	2.72331154684096e-05	5.44662309368192e-05	0	62	7	8.75350140056022e-05	0.000140056022408964	0	0.000140056022408964
227	2.26942628903413e-05	0.000108932461873638	0	213	18	0	198	18	6.8082788671024e-05	0.000108932461873638	5.44662309368192e-05	63	4	0	0	0	0
228	8.20883909119203e-05	0.000261437908496732	0	190	26	0	180	14	0.000140056022408964	0.000210084033613445	7.00280112044818e-05	65	15	0.000106209150326797	0.000261437908496732	0	0.000196078431372549
229	0.000120398052383347	0.000245098039215686	0	202	26	0.000226244343891403	201	21	5.83566760037348e-05	0.000140056022408964	0	71	8	7.6593137254902e-05	0.000245098039215686	0	0.000122549019607843
230	4.08496732026144e-05	0.000326797385620915	0	196	18	0	181	16	0	0	0	71	6	0.000122549019607843	0.000326797385620915	0	0.000326797385620915
231	2.80340894527746e-05	0.000130718954248366	0	211	22	0	195	17	4.32525951557093e-05	0.000115340253748558	0	82	15	4.08496732026144e-05	0.000130718954248366	0	6.5359477124183e-05
232	2.62605042016807e-05	0.000163398692810458	0	175	19	0	172	14	1.75070028011204e-05	7.00280112044818e-05	0	64	6	6.12745098039216e-05	0.000163398692810458	0	0.000163398692810458
233	2.82805429864253e-05	0.000226244343891403	0	155	14	0	142	13	1.88536953242836e-05	7.54147812971342e-05	0	59	13	6.59879336349925e-05	0.000226244343891403	0	7.54147812971342e-05
234	3.17719680464778e-05	0.000108932461873638	0	187	19	0	178	18	9.53159041394335e-05	0.000108932461873638	5.44662309368192e-05	66	8	0	0	0	0.000122549019607843
235	6.78733031674208e-05	0.000150829562594268	0	202	20	0.000147058823529412	180	13	3.77073906485671e-05	7.54147812971342e-05	0	70	13	1.88536953242836e-05	0.000150829562594268	0	0
236	7.56355828819597e-05	0.00017825311942959	0	195	23	0.000127877237851662	170	18	5.44662309368192e-05	0.000108932461873638	0	70	11	4.45632798573975e-05	0.00017825311942959	0	8.9126559714795e-05
237	1.77015250544662e-05	0.000108932461873638	0	187	17	0	182	18	4.08496732026144e-05	0.000108932461873638	0	76	10	1.22549019607843e-05	9.80392156862745e-05	0	0
238	2.33426704014939e-05	0.000280112044817927	0	176	11	0	157	14	1.75070028011204e-05	7.00280112044818e-05	0	60	14	5.25210084033613e-05	0.000280112044817927	0	0.000210084033613445
239	4.90196078431373e-05	0.000261437908496732	0	159	30	0	151	15	6.5359477124183e-05	0.000196078431372549	0	65	15	8.16993464052288e-05	0.000261437908496732	0	0
240	4.38205585264409e-05	0.000196078431372549	0	180	17	0	170	15	9.80392156862745e-05	0.000196078431372549	0	72	11	3.34224598930481e-05	8.9126559714795e-05	0	0
241	2.04248366013072e-05	0.000122549019607843	0	215	15	0	181	8	6.12745098039216e-05	0.000122549019607843	0	75	8	0	0	0	0.000122549019607843
242	5.25210084033613e-05	0.000326797385620915	0	174	27	0	166	12	0.000122549019607843	0.000326797385620915	0	74	7	3.50140056022409e-05	0.000140056022408964	0	0.000140056022408964
243	5.941770647653e-05	0.000245098039215686	0	168	17	0	162	22	5.57040998217469e-05	8.9126559714795e-05	4.45632798573975e-05	59	4	0.000122549019607843	0.000245098039215686	0	0.000245098039215686
244	3.17155847846385e-05	0.000140056022408964	0	155	22	0	152	23	4.26257459505541e-05	8.52514919011083e-05	0	55	7	5.25210084033613e-05	0.000140056022408964	0	0.000140056022408964
245	2.54690270170146e-05	0.000150829562594268	0	166	19	0	154	19	3.86996904024768e-05	5.15995872033024e-05	0	62	13	3.77073906485671e-05	0.000150829562594268	0	0.000150829562594268
246	4.255174291939e-05	0.000326797385620915	0	187	15	0	167	16	4.59558823529412e-05	0.000122549019607843	0	65	6	8.16993464052288e-05	0.000326797385620915	0	0
247	2.38289760348584e-05	0.000122549019607843	0	146	13	0	144	8	3.06372549019608e-05	0.000122549019607843	0	52	9	4.08496732026144e-05	0.000108932461873638	0	0
248	1.92233756247597e-05	0.000173010380622837	0	162	12	0	160	17	5.76701268742791e-05	0.000173010380622837	0	70	5	0	0	0	0
249	6.8082788671024e-05	0.000326797385620915	0	183	15	0	173	8	0.000122549019607843	0.000245098039215686	0	61	6	8.16993464052288e-05	0.000326797385620915	0	0.000326797385620915
250	2.99205939685816e-05	0.000103199174406605	0	160	12	0	142	19	3.86996904024768e-05	0.000103199174406605	0	47	12	5.1062091503268e-05	8.16993464052288e-05	0	0
251	1.58859840232389e-05	8.16993464052288e-05	0	157	19	0	142	18	2.72331154684096e-05	5.44662309368192e-05	0	56	12	2.04248366013072e-05	8.16993464052288e-05	0	0.000163398692810458
252	8.26071169208424e-05	0.000217864923747277	0	188	14	0	182	15	9.80392156862745e-05	0.000196078431372549	0	66	9	0.000149782135076253	0.000217864923747277	0.000108932461873638	0.000217864923747277
253	2.72331154684096e-05	0.000130718954248366	0	146	13	0	120	15	8.16993464052288e-05	0.000130718954248366	6.5359477124183e-05	53	8	0	0	0	0
254	0.000172476397966594	0.000367647058823529	0	158	16	0.000367647058823529	143	12	8.16993464052288e-05	8.16993464052288e-05	8.16993464052288e-05	55	9	6.8082788671024e-05	0.000108932461873638	0	0
255	2.72331154684096e-05	0.000163398692810458	0	167	17	0	159	12	6.12745098039216e-05	8.16993464052288e-05	0	52	12	2.04248366013072e-05	0.000163398692810458	0	0
256	6.77019059372e-05	0.00017825311942959	0	168	11	0	127	11	0.000155971479500891	0.00017825311942959	8.9126559714795e-05	62	13	4.71342383107089e-05	0.000150829562594268	0	0
257	4.88737161531279e-05	0.000140056022408964	0	152	25	0	144	21	7.00280112044818e-05	0.000140056022408964	0	69	8	7.6593137254902e-05	0.000122549019607843	0	0.000122549019607843
258	0.000121381886087768	0.000280112044817927	0	155	14	0.000210084033613445	142	15	4.90196078431373e-05	0.000130718954248366	0	57	7	0.000105042016806723	0.000280112044817927	0	0.000140056022408964
259	9.175465057818e-05	0.000226244343891403	0	160	13	0.000226244343891403	158	8	0	0	0	63	10	4.90196078431373e-05	9.80392156862745e-05	0	9.80392156862745e-05
260	7.08061002178649e-05	0.000326797385620915	0	168	12	0	142	15	0.000130718954248366	0.000196078431372549	6.5359477124183e-05	47	9	8.16993464052288e-05	0.000326797385620915	0	0
261	7.05585264408794e-05	0.000392156862745098	0	163	10	0	147	11	8.9126559714795e-05	0.00017825311942959	0	66	5	0.000122549019607843	0.000392156862745098	0	0
262	4.76579520697168e-05	0.000217864923747277	0	162	18	0	148	12	6.12745098039216e-05	8.16993464052288e-05	0	52	9	8.16993464052288e-05	0.000217864923747277	0	0.000108932461873638
263	4.08496732026144e-05	0.000392156862745098	0	157	12	0	144	5	9.80392156862745e-05	0.000392156862745098	0	52	5	2.45098039215686e-05	0.000196078431372549	0	0
264	1.81554103122731e-05	0.000108932461873638	0	169	8	0	148	9	5.44662309368192e-05	0.000108932461873638	0	60	2	0	0	0	0
265	0.000120214752567694	0.000280112044817927	0	139	16	0.000183823529411765	158	14	0.000140056022408964	0.000280112044817927	7.00280112044818e-05	63	10	3.67647058823529e-05	0.000196078431372549	0	9.80392156862745e-05
266	7.42240215924427e-05	0.000154798761609907	0	140	19	0.000154798761609907	144	15	4.90196078431373e-05	6.5359477124183e-05	0	52	13	1.88536953242836e-05	7.54147812971342e-05	0	0
267	6.38490690393805e-05	0.000173010380622837	0	155	26	0	157	17	8.65051903114187e-05	0.000173010380622837	0	63	7	0.000105042016806723	0.000140056022408964	0	0
268	1.66540975364505e-05	9.80392156862745e-05	0	164	18	0	146	13	3.77073906485671e-05	7.54147812971342e-05	0	53	10	1.22549019607843e-05	9.80392156862745e-05	0	9.80392156862745e-05
269	4.42538126361656e-05	0.000326797385620915	0	153	17	0	133	12	0.000102124183006536	0.000326797385620915	0	55	8	3.06372549019608e-05	0.000122549019607843	0	0.000245098039215686
270	5.40536079751766e-05	0.000326797385620915	0	158	12	0	138	11	6.68449197860963e-05	8.9126559714795e-05	0	55	9	9.53159041394335e-05	0.000326797385620915	0	0.000217864923747277
271	1.77015250544662e-05	0.000163398692810458	0	147	21	0	137	18	4.08496732026144e-05	0.000163398692810458	0	54	10	1.22549019607843e-05	9.80392156862745e-05	0	0
272	9.20738665836705e-05	0.000326797385620915	0	156	13	0	142	14	0.000140056022408964	0.000210084033613445	7.00280112044818e-05	49	9	0.000136165577342048	0.000326797385620915	0	0.000108932461873638
273	0	0	0	153	10	0	129	5	0	0	0	54	2	0	0	0	0
274	2.5531045751634e-05	0.000183823529411765	0	144	11	0	128	16	7.6593137254902e-05	0.000183823529411765	0	45	5	0	0	0	0
275	0.000119144880174292	0.000490196078431373	0	166	12	0	139	12	0.000204248366013072	0.000408496732026144	8.16993464052288e-05	40	4	0.000153186274509804	0.000490196078431373	0	0.000490196078431373
276	6.8082788671024e-05	0.000294117647058824	0	159	6	0	121	10	0.000122549019607843	0.000294117647058824	0	45	9	8.16993464052288e-05	0.000217864923747277	0	0
277	0	0	0	123	8	0	121	3	0	0	0	48	6	0	0	0	0
278	3.97886427298192e-05	0.00017825311942959	0	137	3	0	137	11	6.68449197860963e-05	0.00017825311942959	0	55	7	5.25210084033613e-05	0.000140056022408964	0	0.000140056022408964
279	3.62425672023195e-05	0.000280112044817927	0	131	20	0	116	19	3.86996904024768e-05	5.15995872033024e-05	0	42	7	7.00280112044818e-05	0.000280112044817927	0	0.000140056022408964
280	3.93642305407011e-05	0.000196078431372549	0	153	6	0	129	11	4.45632798573975e-05	8.9126559714795e-05	0	45	5	7.35294117647059e-05	0.000196078431372549	0	0.000196078431372549
281	4.39919557566616e-05	0.000150829562594268	0	138	10	0	139	13	0.000131975867269985	0.000150829562594268	7.54147812971342e-05	46	7	0	0	0	0
282	4.99273783587509e-05	0.000326797385620915	0	139	12	0	144	12	8.16993464052288e-05	0.000163398692810458	0	48	9	6.8082788671024e-05	0.000326797385620915	0	0.000217864923747277
283	0.000147058823529412	0.000980392156862745	0	134	12	0.000245098039215686	137	15	3.26797385620915e-05	6.5359477124183e-05	0	57	3	0.000163398692810458	0.000980392156862745	0	0
284	1.84047978165625e-05	0.000140056022408964	0	146	9	0	136	13	3.77073906485671e-05	7.54147812971342e-05	0	42	7	1.75070028011204e-05	0.000140056022408964	0	0.000140056022408964
285	9.19117647058824e-05	0.000326797385620915	0	134	6	0	131	16	0.000153186274509804	0.000245098039215686	6.12745098039216e-05	46	3	0.000122549019607843	0.000326797385620915	0	0
