x	Average_GainRate	All_Max_GainRate	All_Min_GainRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_GainRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_GainRate	Schmitz_Max_GainRate	Schmitz_Min_GainRate	InitialStateU_Becker	InitialStateM_Becker	Becker_GainRate	Becker_Max_GainRate	Becker_Min_GainRate	Line79_GainRate
462	1.87227668845316e-05	0.000163398692810458	0	5	17	0	6	23	4.08496732026144e-05	0.000163398692810458	0	8	27	1.53186274509804e-05	0.000122549019607843	0	0.000122549019607843
463	NA	NA	NA	2	12	0	0	16	NA	NA	NA	5	15	0	0	0	0
464	0	0	0	5	18	0	9	20	0	0	0	8	21	0	0	0	0
465	0	0	0	5	21	0	6	16	0	0	0	5	19	0	0	0	0
466	5.44662309368192e-05	0.000163398692810458	0	6	17	0	6	23	0.000122549019607843	0.000163398692810458	0	6	20	4.08496732026144e-05	0.000163398692810458	0	0.000163398692810458
467	3.4041394335512e-05	0.000326797385620915	0	2	11	0	2	11	0	0	0	6	18	0.000102124183006536	0.000326797385620915	0	0.000326797385620915
468	4.53885257806826e-06	0.000108932461873638	0	6	13	0	11	19	0	0	0	9	27	1.36165577342048e-05	0.000108932461873638	0	0
469	1.36165577342048e-05	0.000108932461873638	0	3	16	0	1	17	0	0	0	9	18	4.08496732026144e-05	0.000108932461873638	0	0
470	5.44662309368192e-06	6.5359477124183e-05	0	5	13	0	3	11	0	0	0	15	12	1.63398692810458e-05	6.5359477124183e-05	0	6.5359477124183e-05
471	7.71604938271605e-05	0.000490196078431373	0	4	6	0	4	9	0.000122549019607843	0.000490196078431373	0	9	18	0.000108932461873638	0.000217864923747277	0	0
472	3.14228255404726e-06	7.54147812971342e-05	0	6	10	0	5	10	0	0	0	13	9	9.42684766214178e-06	7.54147812971342e-05	0	7.54147812971342e-05
473	0	0	0	2	14	0	3	16	0	0	0	6	24	0	0	0	0
474	8.16993464052288e-06	0.000196078431372549	0	7	15	0	4	18	0	0	0	5	18	2.45098039215686e-05	0.000196078431372549	0	0
475	NA	NA	NA	1	8	0	0	7	NA	NA	NA	13	13	9.42684766214178e-06	7.54147812971342e-05	0	0
476	0	0	0	2	8	0	1	17	0	0	0	8	19	0	0	0	0
477	0	0	0	2	14	0	1	15	0	0	0	7	15	0	0	0	0
478	0	0	0	5	16	0	8	15	0	0	0	5	21	0	0	0	0
479	1.75070028011204e-05	0.000140056022408964	0	4	9	0	3	18	0	0	0	7	19	5.25210084033613e-05	0.000140056022408964	0	0
480	2.45098039215686e-05	0.000196078431372549	0	2	13	0	3	10	0	0	0	5	14	7.35294117647059e-05	0.000196078431372549	0	0.000196078431372549
481	1.02124183006536e-05	8.16993464052288e-05	0	4	5	0	5	6	0	0	0	12	16	3.06372549019608e-05	8.16993464052288e-05	0	0
482	2.45098039215686e-05	0.000196078431372549	0	3	14	0	5	10	4.90196078431373e-05	0.000196078431372549	0	5	14	2.45098039215686e-05	0.000196078431372549	0	0.000392156862745098
483	1.11408199643494e-05	8.9126559714795e-05	0	5	11	0	3	16	0	0	0	11	20	3.34224598930481e-05	8.9126559714795e-05	0	0
484	2.9786220043573e-05	0.000326797385620915	0	5	11	0	3	16	8.16993464052288e-05	0.000326797385620915	0	16	12	7.6593137254902e-06	6.12745098039216e-05	0	0
485	4.43510737628385e-05	0.000196078431372549	0	2	14	0	5	15	9.80392156862745e-05	0.000196078431372549	0	7	22	3.50140056022409e-05	0.000140056022408964	0	0
486	8.16993464052288e-06	0.000196078431372549	0	5	16	0	5	14	0	0	0	5	16	2.45098039215686e-05	0.000196078431372549	0	0
487	0.000531045751633987	0.00147058823529412	0	2	12	0.00147058823529412	4	16	0.000122549019607843	0.000490196078431373	0	6	22	0	0	0	0
488	4.35729847494553e-05	0.000163398692810458	0	4	13	0	6	14	8.16993464052288e-05	0.000163398692810458	0	15	20	4.90196078431373e-05	0.000130718954248366	0	0.000196078431372549
489	9.42684766214178e-06	0.000150829562594268	0	3	7	0	5	11	0	0	0	13	21	2.82805429864253e-05	0.000150829562594268	0	0
490	2.65522875816993e-05	0.000196078431372549	0	5	13	0	5	14	4.90196078431373e-05	0.000196078431372549	0	8	19	3.06372549019608e-05	0.000122549019607843	0	0
491	5.83566760037348e-06	0.000140056022408964	0	5	13	0	3	17	0	0	0	7	27	1.75070028011204e-05	0.000140056022408964	0	0.000280112044817927
492	0	0	0	5	8	0	7	12	0	0	0	8	12	0	0	0	0.000122549019607843
493	0	0	0	2	13	0	5	13	0	0	0	6	20	0	0	0	0.000163398692810458
494	1.02124183006536e-05	0.000122549019607843	0	2	6	0	3	5	0	0	0	8	18	3.06372549019608e-05	0.000122549019607843	0	0
495	0	0	0	2	10	0	1	13	0	0	0	5	18	0	0	0	0
496	NA	NA	NA	0	7	NA	1	9	0	0	0	7	21	0	0	0	0
497	2.45098039215686e-05	0.000196078431372549	0	2	13	0	4	10	0	0	0	10	15	7.35294117647059e-05	0.000196078431372549	0	9.80392156862745e-05
498	1.53186274509804e-05	0.000122549019607843	0	2	9	0	3	14	0	0	0	8	14	4.59558823529412e-05	0.000122549019607843	0	0
499	5.83566760037348e-06	7.00280112044818e-05	0	1	9	0	3	16	0	0	0	14	22	1.75070028011204e-05	7.00280112044818e-05	0	0
500	4.76579520697168e-05	0.000326797385620915	0	1	9	0	3	15	8.16993464052288e-05	0.000326797385620915	0	8	17	6.12745098039216e-05	0.000245098039215686	0	0.000122549019607843
501	0	0	0	5	9	0	2	11	0	0	0	8	15	0	0	0	0
502	0	0	0	1	5	0	2	9	0	0	0	3	9	0	0	0	0
503	0	0	0	2	8	0	1	13	0	0	0	8	13	0	0	0	0
504	3.85802469135802e-05	0.000245098039215686	0	3	9	0	4	11	6.12745098039216e-05	0.000245098039215686	0	9	17	5.44662309368192e-05	0.000217864923747277	0	0
505	3.61811391223156e-05	0.000196078431372549	0	6	6	0	7	12	3.50140056022409e-05	0.000140056022408964	0	5	13	7.35294117647059e-05	0.000196078431372549	0	0
506	0	0	0	4	8	0	1	6	0	0	0	9	19	0	0	0	0.000108932461873638
507	2.31481481481482e-05	0.000196078431372549	0	1	7	0	5	16	4.90196078431373e-05	0.000196078431372549	0	6	12	2.04248366013072e-05	0.000163398692810458	0	0
508	1.85680332739156e-05	0.00017825311942959	0	3	9	0	5	10	0	0	0	11	12	5.57040998217469e-05	0.00017825311942959	0	0
509	8.68055555555556e-05	0.000392156862745098	0	3	7	0	5	13	0.000245098039215686	0.000392156862745098	0.000196078431372549	8	15	1.53186274509804e-05	0.000122549019607843	0	0
510	5.1062091503268e-06	0.000122549019607843	0	3	8	0	2	6	0	0	0	8	17	1.53186274509804e-05	0.000122549019607843	0	0
511	3.4041394335512e-05	0.000326797385620915	0	4	7	0	2	7	0	0	0	6	17	0.000102124183006536	0.000326797385620915	0	0
512	NA	NA	NA	2	14	0	0	7	NA	NA	NA	10	16	1.22549019607843e-05	9.80392156862745e-05	0	0
513	5.1062091503268e-06	0.000122549019607843	0	3	14	0	3	12	0	0	0	8	18	1.53186274509804e-05	0.000122549019607843	0	0
514	3.14228255404726e-06	7.54147812971342e-05	0	1	6	0	2	4	0	0	0	13	9	9.42684766214178e-06	7.54147812971342e-05	0	0
515	NA	NA	NA	0	11	NA	3	13	0	0	0	4	10	0	0	0	0
516	3.4041394335512e-05	0.000326797385620915	0	4	3	0	3	2	8.16993464052288e-05	0.000326797385620915	0	6	14	2.04248366013072e-05	0.000163398692810458	0	0
517	8.98692810457516e-05	0.000980392156862745	0	3	6	0	1	14	0.000245098039215686	0.000980392156862745	0	5	16	2.45098039215686e-05	0.000196078431372549	0	0
518	1.36165577342048e-05	0.000108932461873638	0	4	9	0	1	7	0	0	0	9	18	4.08496732026144e-05	0.000108932461873638	0	0.000108932461873638
519	6.8082788671024e-06	0.000163398692810458	0	2	8	0	2	17	0	0	0	6	19	2.04248366013072e-05	0.000163398692810458	0	0
520	NA	NA	NA	1	8	0	0	5	NA	NA	NA	5	7	4.90196078431373e-05	0.000196078431372549	0	0
521	1.36165577342048e-05	0.000326797385620915	0	6	8	0	4	6	0	0	0	3	13	4.08496732026144e-05	0.000326797385620915	0	0.000326797385620915
522	0	0	0	3	21	0	5	14	0	0	0	6	18	0	0	0	0
523	1.36165577342048e-05	0.000108932461873638	0	2	8	0	3	5	0	0	0	9	13	4.08496732026144e-05	0.000108932461873638	0	0
524	0	0	0	1	12	0	2	14	0	0	0	7	15	0	0	0	0
525	0	0	0	1	11	0	3	8	0	0	0	4	17	0	0	0	0
526	1.1671335200747e-05	0.000140056022408964	0	1	10	0	5	7	0	0	0	7	24	3.50140056022409e-05	0.000140056022408964	0	0
527	0	0	0	3	6	0	1	10	0	0	0	6	14	0	0	0	0
528	7.42721330956625e-05	0.000490196078431373	0	4	10	0	2	13	0.000122549019607843	0.000490196078431373	0	11	24	0.000100267379679144	0.000267379679144385	0	0.00017825311942959
529	0	0	0	5	6	0	1	11	0	0	0	5	8	0	0	0	0.000196078431372549
530	0	0	0	2	7	0	2	6	0	0	0	6	17	0	0	0	0
531	0.000168504901960784	0.000980392156862745	0	1	9	0	1	12	0.000490196078431373	0.000980392156862745	0	8	13	1.53186274509804e-05	0.000122549019607843	0	0.000122549019607843
532	2.04248366013072e-05	0.000245098039215686	0	3	7	0	4	8	6.12745098039216e-05	0.000245098039215686	0	7	12	0	0	0	0.000140056022408964
533	3.71360665478313e-06	8.9126559714795e-05	0	2	6	0	3	3	0	0	0	11	9	1.11408199643494e-05	8.9126559714795e-05	0	0
534	0	0	0	5	9	0	4	7	0	0	0	4	12	0	0	0	0
535	NA	NA	NA	0	4	NA	3	4	8.16993464052288e-05	0.000326797385620915	0	8	16	0	0	0	0
536	NA	NA	NA	2	3	0	0	7	NA	NA	NA	13	14	3.77073906485671e-05	0.000150829562594268	0	0
537	5.1062091503268e-06	0.000122549019607843	0	3	11	0	6	9	0	0	0	8	7	1.53186274509804e-05	0.000122549019607843	0	0
538	NA	NA	NA	0	5	NA	0	14	NA	NA	NA	4	21	6.12745098039216e-05	0.000245098039215686	0	0.000245098039215686
539	NA	NA	NA	0	2	NA	1	4	0	0	0	7	12	1.75070028011204e-05	0.000140056022408964	0	0
540	8.16993464052288e-06	9.80392156862745e-05	0	3	8	0	2	11	0	0	0	10	11	2.45098039215686e-05	9.80392156862745e-05	0	9.80392156862745e-05
541	2.04248366013072e-05	0.000245098039215686	0	3	7	0	4	7	6.12745098039216e-05	0.000245098039215686	0	7	20	0	0	0	0
542	2.26942628903413e-05	0.000217864923747277	0	4	5	0	3	9	0	0	0	9	14	6.8082788671024e-05	0.000217864923747277	0	0
543	1.63398692810458e-05	0.000196078431372549	0	1	7	0	5	5	4.90196078431373e-05	0.000196078431372549	0	8	19	0	0	0	0
544	NA	NA	NA	1	7	0	0	6	NA	NA	NA	4	13	0.000183823529411765	0.000490196078431373	0	0
545	0	0	0	2	7	0	1	4	0	0	0	5	10	0	0	0	0.000196078431372549
546	NA	NA	NA	1	9	0	0	7	NA	NA	NA	7	10	1.75070028011204e-05	0.000140056022408964	0	0
547	8.16993464052288e-06	0.000196078431372549	0	3	4	0	1	4	0	0	0	5	18	2.45098039215686e-05	0.000196078431372549	0	0.000196078431372549
548	0.000535584604212055	0.00147058823529412	0	4	3	0.00147058823529412	4	7	0.000122549019607843	0.000245098039215686	0	9	14	1.36165577342048e-05	0.000108932461873638	0	0
549	0	0	0	4	6	0	3	7	0	0	0	4	5	0	0	0	0
550	0.000531045751633987	0.00147058823529412	0	2	5	0.00147058823529412	2	8	0.000122549019607843	0.000490196078431373	0	7	18	0	0	0	0
551	NA	NA	NA	0	4	NA	0	2	NA	NA	NA	7	10	1.75070028011204e-05	0.000140056022408964	0	0
552	0	0	0	2	10	0	2	9	0	0	0	2	16	0	0	0	0
553	NA	NA	NA	1	5	0	0	6	NA	NA	NA	6	10	6.12745098039216e-05	0.000163398692810458	0	0.000163398692810458
554	NA	NA	NA	0	6	NA	0	5	NA	NA	NA	4	17	0	0	0	0
555	4.08496732026144e-05	0.000245098039215686	0	3	8	0	4	5	0.000122549019607843	0.000245098039215686	0	5	20	0	0	0	0
556	2.45098039215686e-05	0.000196078431372549	0	1	10	0	5	7	4.90196078431373e-05	0.000196078431372549	0	5	10	2.45098039215686e-05	0.000196078431372549	0	0
557	3.71360665478313e-06	8.9126559714795e-05	0	1	5	0	2	6	0	0	0	11	15	1.11408199643494e-05	8.9126559714795e-05	0	0
558	0	0	0	1	5	0	2	4	0	0	0	5	9	0	0	0	0
559	9.53159041394335e-05	0.00065359477124183	0	1	6	0	3	6	0.000245098039215686	0.00065359477124183	0	3	11	4.08496732026144e-05	0.000326797385620915	0	0
560	0	0	0	2	8	0	2	9	0	0	0	2	12	0	0	0	0
561	1.02124183006536e-05	0.000245098039215686	0	1	8	0	1	4	0	0	0	4	10	3.06372549019608e-05	0.000245098039215686	0	0
562	6.8082788671024e-06	8.16993464052288e-05	0	2	5	0	4	6	0	0	0	12	12	2.04248366013072e-05	8.16993464052288e-05	0	0
563	2.91783380018674e-05	0.000280112044817927	0	1	7	0	3	1	0	0	0	7	6	8.75350140056022e-05	0.000280112044817927	0	0
564	NA	NA	NA	1	6	0	0	5	NA	NA	NA	5	17	0	0	0	0
565	NA	NA	NA	0	3	NA	1	2	0	0	0	7	12	0	0	0	0.000140056022408964
566	NA	NA	NA	0	6	NA	2	3	0	0	0	5	14	0	0	0	0
567	6.8082788671024e-06	0.000163398692810458	0	2	5	0	1	6	0	0	0	6	11	2.04248366013072e-05	0.000163398692810458	0	0
568	3.71360665478313e-06	8.9126559714795e-05	0	2	3	0	2	5	0	0	0	11	9	1.11408199643494e-05	8.9126559714795e-05	0	8.9126559714795e-05
569	NA	NA	NA	0	7	NA	2	6	0.000122549019607843	0.000490196078431373	0	8	10	3.06372549019608e-05	0.000122549019607843	0	0
570	NA	NA	NA	0	3	NA	1	5	0	0	0	0	20	NA	NA	NA	NA
571	7.48910675381264e-05	0.00065359477124183	0	5	7	0	4	10	6.12745098039216e-05	0.000245098039215686	0	3	8	0.000163398692810458	0.00065359477124183	0	0.000326797385620915
572	NA	NA	NA	0	8	NA	0	2	NA	NA	NA	3	14	0	0	0	0
573	0	0	0	2	8	0	1	3	0	0	0	3	18	0	0	0	0
574	NA	NA	NA	0	8	NA	0	6	NA	NA	NA	6	15	2.04248366013072e-05	0.000163398692810458	0	0
575	5.1062091503268e-06	0.000122549019607843	0	1	6	0	1	4	0	0	0	8	14	1.53186274509804e-05	0.000122549019607843	0	0
576	0	0	0	2	10	0	1	4	0	0	0	6	21	0	0	0	0
577	8.16993464052288e-05	0.000245098039215686	0	6	4	0	4	5	0.000245098039215686	0.000245098039215686	0.000245098039215686	3	11	0	0	0	0
578	0	0	0	2	3	0	1	1	0	0	0	9	9	0	0	0	0.000108932461873638
579	1.02124183006536e-05	0.000245098039215686	0	1	6	0	1	4	0	0	0	4	13	3.06372549019608e-05	0.000245098039215686	0	0
580	NA	NA	NA	0	3	NA	0	1	NA	NA	NA	7	11	0	0	0	0
581	2.5531045751634e-05	0.000245098039215686	0	1	6	0	2	7	0	0	0	8	18	7.6593137254902e-05	0.000245098039215686	0	0.000122549019607843
582	NA	NA	NA	0	4	NA	0	6	NA	NA	NA	2	14	0	0	0	0
583	NA	NA	NA	1	5	0	0	5	NA	NA	NA	1	11	0	0	0	0
584	NA	NA	NA	1	7	0	0	4	NA	NA	NA	5	10	0	0	0	0
585	4.08496732026144e-05	0.000245098039215686	0	2	6	0	4	3	0.000122549019607843	0.000245098039215686	0	3	6	0	0	0	0
586	5.44662309368192e-06	0.000130718954248366	0	1	4	0	1	2	0	0	0	15	11	1.63398692810458e-05	0.000130718954248366	0	0
587	8.16993464052288e-06	0.000196078431372549	0	1	3	0	1	4	0	0	0	5	9	2.45098039215686e-05	0.000196078431372549	0	0
588	NA	NA	NA	1	3	0	0	8	NA	NA	NA	5	13	0	0	0	0
589	5.99128540305011e-05	0.000392156862745098	0	6	5	0	3	3	8.16993464052288e-05	0.000326797385620915	0	5	9	9.80392156862745e-05	0.000392156862745098	0	0
590	2.04248366013072e-05	0.000326797385620915	0	4	7	0	3	3	0	0	0	12	11	6.12745098039216e-05	0.000326797385620915	0	8.16993464052288e-05
591	0	0	0	5	4	0	1	6	0	0	0	2	12	0	0	0	0
592	3.26797385620915e-05	0.000392156862745098	0	3	4	0	2	3	0	0	0	5	15	9.80392156862745e-05	0.000392156862745098	0	0.000196078431372549
593	1.1671335200747e-05	0.000140056022408964	0	2	3	0	1	4	0	0	0	7	6	3.50140056022409e-05	0.000140056022408964	0	0
594	0	0	0	1	2	0	1	0	0	0	0	6	11	0	0	0	0
595	4.08496732026144e-05	0.000245098039215686	0	3	3	0	4	3	0.000122549019607843	0.000245098039215686	0	3	12	0	0	0	0
596	NA	NA	NA	0	2	NA	2	5	0	0	0	8	10	1.53186274509804e-05	0.000122549019607843	0	0
597	1.63398692810458e-05	0.000196078431372549	0	1	4	0	1	7	0	0	0	5	12	4.90196078431373e-05	0.000196078431372549	0	0
598	5.44662309368192e-05	0.000326797385620915	0	1	3	0	3	6	0.000163398692810458	0.000326797385620915	0	4	10	0	0	0	0
599	0	0	0	1	2	0	1	6	0	0	0	7	15	0	0	0	0
600	0	0	0	2	0	0	1	3	0	0	0	5	15	0	0	0	0
601	4.76579520697168e-05	0.000490196078431373	0	2	4	0	2	6	0.000122549019607843	0.000490196078431373	0	6	16	2.04248366013072e-05	0.000163398692810458	0	0
602	NA	NA	NA	0	0	NA	1	6	0	0	0	3	15	0	0	0	0
603	NA	NA	NA	0	2	NA	1	1	0	0	0	2	13	0	0	0	0.000490196078431373
604	4.08496732026144e-05	0.000326797385620915	0	2	2	0	3	1	8.16993464052288e-05	0.000326797385620915	0	9	9	4.08496732026144e-05	0.000217864923747277	0	0.000108932461873638
605	4.53885257806826e-06	0.000108932461873638	0	1	5	0	2	4	0	0	0	9	10	1.36165577342048e-05	0.000108932461873638	0	0.000108932461873638
606	NA	NA	NA	1	1	0	0	0	NA	NA	NA	3	17	0.000163398692810458	0.000326797385620915	0	0.000326797385620915
607	NA	NA	NA	0	5	NA	0	5	NA	NA	NA	5	22	0	0	0	0
608	6.8082788671024e-06	0.000163398692810458	0	3	2	0	1	2	0	0	0	6	10	2.04248366013072e-05	0.000163398692810458	0	0
609	6.8082788671024e-06	0.000163398692810458	0	1	5	0	1	6	0	0	0	6	15	2.04248366013072e-05	0.000163398692810458	0	0
610	0	0	0	1	1	0	1	2	0	0	0	4	6	0	0	0	0
611	NA	NA	NA	2	2	0	0	3	NA	NA	NA	4	9	3.06372549019608e-05	0.000245098039215686	0	0
612	0	0	0	3	4	0	1	7	0	0	0	3	11	0	0	0	0
613	0	0	0	3	3	0	1	4	0	0	0	1	14	0	0	0	0
614	NA	NA	NA	0	3	NA	2	3	0	0	0	5	8	2.45098039215686e-05	0.000196078431372549	0	0
615	1.75070028011204e-05	0.000140056022408964	0	1	5	0	1	7	0	0	0	7	13	5.25210084033613e-05	0.000140056022408964	0	0
616	8.16993464052288e-06	0.000196078431372549	0	1	2	0	1	4	0	0	0	5	13	2.45098039215686e-05	0.000196078431372549	0	0
617	NA	NA	NA	0	4	NA	0	4	NA	NA	NA	2	6	0	0	0	0
618	NA	NA	NA	0	1	NA	1	3	0	0	0	5	6	2.45098039215686e-05	0.000196078431372549	0	0.000196078431372549
619	NA	NA	NA	0	4	NA	1	3	0	0	0	6	8	0	0	0	0
620	NA	NA	NA	0	2	NA	1	2	0	0	0	2	5	0	0	0	0.000490196078431373
621	0	0	0	1	0	0	2	0	0	0	0	4	7	0	0	0	0
622	0.000992063492063492	0.00294117647058824	0	4	4	0.00294117647058824	1	4	0	0	0	7	5	3.50140056022409e-05	0.000140056022408964	0	0
623	5.83566760037348e-06	0.000140056022408964	0	5	5	0	4	3	0	0	0	7	16	1.75070028011204e-05	0.000140056022408964	0	0
624	8.98692810457516e-05	0.000980392156862745	0	1	3	0	1	5	0.000245098039215686	0.000980392156862745	0	5	13	2.45098039215686e-05	0.000196078431372549	0	0
625	NA	NA	NA	0	2	NA	3	1	8.16993464052288e-05	0.000326797385620915	0	3	9	0	0	0	0
626	6.8082788671024e-06	0.000163398692810458	0	2	4	0	2	1	0	0	0	6	9	2.04248366013072e-05	0.000163398692810458	0	0
627	NA	NA	NA	1	4	0	0	3	NA	NA	NA	3	9	8.16993464052288e-05	0.000326797385620915	0	0
628	3.89044506691565e-05	0.000326797385620915	0	2	4	0	3	5	8.16993464052288e-05	0.000326797385620915	0	7	10	3.50140056022409e-05	0.000140056022408964	0	0
629	NA	NA	NA	0	2	NA	1	2	0.000490196078431373	0.000980392156862745	0	6	7	0	0	0	0
630	9.07770515613653e-06	0.000108932461873638	0	1	2	0	1	1	0	0	0	9	7	2.72331154684096e-05	0.000108932461873638	0	0
631	NA	NA	NA	0	6	NA	1	1	0	0	0	4	12	0	0	0	0
632	NA	NA	NA	0	9	NA	0	5	NA	NA	NA	7	15	3.50140056022409e-05	0.000140056022408964	0	0
633	NA	NA	NA	0	1	NA	0	4	NA	NA	NA	5	12	0	0	0	0
634	NA	NA	NA	0	5	NA	2	2	0	0	0	2	8	0	0	0	0
635	NA	NA	NA	0	3	NA	0	0	NA	NA	NA	6	10	2.04248366013072e-05	0.000163398692810458	0	0.000163398692810458
636	NA	NA	NA	0	3	NA	1	2	0	0	0	4	10	0	0	0	0
637	2.72331154684096e-05	0.000326797385620915	0	1	3	0	3	2	8.16993464052288e-05	0.000326797385620915	0	5	8	0	0	0	0
638	0	0	0	3	1	0	4	3	0	0	0	3	7	0	0	0	0
639	0	0	0	1	2	0	1	2	0	0	0	4	3	0	0	0	0
640	5.1062091503268e-05	0.000245098039215686	0	1	2	0	1	2	0	0	0	4	12	0.000153186274509804	0.000245098039215686	0	0.000245098039215686
641	NA	NA	NA	1	1	0	0	5	NA	NA	NA	1	7	0	0	0	0
642	NA	NA	NA	0	0	NA	0	1	NA	NA	NA	3	6	0	0	0	0
643	NA	NA	NA	0	0	NA	1	3	0	0	0	1	11	0	0	0	0
644	NA	NA	NA	0	1	NA	0	2	NA	NA	NA	7	11	0	0	0	0
645	NA	NA	NA	0	6	NA	0	4	NA	NA	NA	0	13	NA	NA	NA	NA
646	0.000490196078431373	0.00147058823529412	0	2	4	0.00147058823529412	1	0	0	0	0	5	14	0	0	0	0
647	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	5	14	0	0	0	0
648	NA	NA	NA	0	4	NA	1	2	0	0	0	7	11	0.000122549019607843	0.000280112044817927	0	0
649	NA	NA	NA	0	5	NA	1	2	0	0	0	0	9	NA	NA	NA	NA
650	NA	NA	NA	0	1	NA	2	1	0	0	0	3	11	8.16993464052288e-05	0.000326797385620915	0	0
651	0	0	0	1	3	0	1	0	0	0	0	8	4	0	0	0	0
652	NA	NA	NA	0	4	NA	0	2	NA	NA	NA	3	6	0	0	0	0
653	0	0	0	4	2	0	1	2	0	0	0	3	9	0	0	0	0
654	NA	NA	NA	2	2	0	0	2	NA	NA	NA	4	16	0	0	0	0
655	NA	NA	NA	0	2	NA	0	2	NA	NA	NA	6	13	2.04248366013072e-05	0.000163398692810458	0	0
656	NA	NA	NA	0	3	NA	0	8	NA	NA	NA	4	5	0	0	0	0
657	NA	NA	NA	0	1	NA	0	4	NA	NA	NA	11	11	2.22816399286988e-05	8.9126559714795e-05	0	0
658	NA	NA	NA	1	2	0	0	4	NA	NA	NA	3	11	0	0	0	0
659	NA	NA	NA	0	2	NA	0	1	NA	NA	NA	5	5	0	0	0	0
660	NA	NA	NA	1	2	0	0	3	NA	NA	NA	3	11	0	0	0	0
661	8.98692810457516e-05	0.000980392156862745	0	1	2	0	1	0	0.000245098039215686	0.000980392156862745	0	5	7	2.45098039215686e-05	0.000196078431372549	0	0
662	NA	NA	NA	0	5	NA	0	3	NA	NA	NA	2	7	0	0	0	0
663	NA	NA	NA	0	6	NA	2	4	0.000122549019607843	0.000490196078431373	0	3	6	0	0	0	0
664	NA	NA	NA	0	3	NA	0	2	NA	NA	NA	6	3	0	0	0	0
665	3.14228255404726e-06	7.54147812971342e-05	0	1	2	0	2	1	0	0	0	13	7	9.42684766214178e-06	7.54147812971342e-05	0	7.54147812971342e-05
666	NA	NA	NA	0	1	NA	1	2	0	0	0	4	6	6.12745098039216e-05	0.000245098039215686	0	0
667	0	0	0	1	3	0	2	3	0	0	0	3	7	0	0	0	0
668	0	0	0	1	3	0	1	3	0	0	0	1	3	0	0	0	0
669	NA	NA	NA	0	3	NA	0	4	NA	NA	NA	3	16	0	0	0	0
670	NA	NA	NA	0	2	NA	0	1	NA	NA	NA	7	5	3.50140056022409e-05	0.000280112044817927	0	0.000140056022408964
671	NA	NA	NA	0	3	NA	0	3	NA	NA	NA	4	7	6.12745098039216e-05	0.000245098039215686	0	0.000245098039215686
672	0	0	0	1	2	0	1	3	0	0	0	3	9	0	0	0	0
673	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	3	6	4.08496732026144e-05	0.000326797385620915	0	0
674	NA	NA	NA	0	0	NA	0	2	NA	NA	NA	6	9	2.04248366013072e-05	0.000163398692810458	0	0.000163398692810458
675	NA	NA	NA	0	2	NA	2	2	0.000245098039215686	0.000490196078431373	0	4	12	0	0	0	0
676	NA	NA	NA	0	2	NA	0	4	NA	NA	NA	2	9	0	0	0	0.000490196078431373
677	0.000163398692810458	0.000980392156862745	0	2	1	0	1	1	0.000490196078431373	0.000980392156862745	0	3	5	0	0	0	0
678	6.8082788671024e-06	0.000163398692810458	0	1	1	0	1	1	0	0	0	6	7	2.04248366013072e-05	0.000163398692810458	0	0
679	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	6	6	4.08496732026144e-05	0.000163398692810458	0	0
680	0	0	0	1	1	0	2	1	0	0	0	2	7	0	0	0	0
681	0	0	0	1	3	0	2	1	0	0	0	1	8	0	0	0	0
682	0	0	0	1	3	0	1	1	0	0	0	1	8	0	0	0	0
683	NA	NA	NA	1	6	0	0	1	NA	NA	NA	4	7	0	0	0	0
684	NA	NA	NA	0	2	NA	0	1	NA	NA	NA	3	5	4.08496732026144e-05	0.000326797385620915	0	0
685	NA	NA	NA	0	0	NA	0	2	NA	NA	NA	5	10	4.90196078431373e-05	0.000196078431372549	0	0
686	1.63398692810458e-05	0.000196078431372549	0	1	2	0	1	1	0	0	0	5	7	4.90196078431373e-05	0.000196078431372549	0	0.000196078431372549
687	8.16993464052288e-06	0.000196078431372549	0	2	2	0	2	2	0	0	0	5	7	2.45098039215686e-05	0.000196078431372549	0	0.000196078431372549
688	NA	NA	NA	1	1	0	0	1	NA	NA	NA	5	6	0	0	0	0
689	1.75070028011204e-05	0.000140056022408964	0	1	0	0	1	3	0	0	0	7	9	5.25210084033613e-05	0.000140056022408964	0	0.000140056022408964
690	NA	NA	NA	0	2	NA	1	2	0	0	0	5	8	0	0	0	0
691	NA	NA	NA	0	2	NA	1	1	0	0	0	3	7	0	0	0	0
692	NA	NA	NA	0	2	NA	0	0	NA	NA	NA	6	5	2.04248366013072e-05	0.000163398692810458	0	0.000163398692810458
693	NA	NA	NA	0	1	NA	0	2	NA	NA	NA	3	8	0	0	0	0
694	8.16993464052288e-06	0.000196078431372549	0	1	1	0	2	2	0	0	0	5	7	2.45098039215686e-05	0.000196078431372549	0	0
695	NA	NA	NA	0	1	NA	0	1	NA	NA	NA	3	7	0	0	0	0
696	0	0	0	2	1	0	2	2	0	0	0	1	6	0	0	0	0
697	0	0	0	2	1	0	1	2	0	0	0	5	2	0	0	0	0
698	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	5	8	0	0	0	0
699	0	0	0	1	3	0	1	0	0	0	0	5	9	0	0	0	0
