x	Average_GainRate	All_Max_GainRate	All_Min_GainRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_GainRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_GainRate	Schmitz_Max_GainRate	Schmitz_Min_GainRate	InitialStateU_Becker	InitialStateM_Becker	Becker_GainRate	Becker_Max_GainRate	Becker_Min_GainRate	Line79_GainRate
1733	0	0	0	89	1	0	86	0	0	0	0	63	0	0	0	0	0
1734	1.64533405954975e-06	1.36165577342048e-05	0	86	1	0	72	0	3.4041394335512e-06	1.36165577342048e-05	0	80	0	1.53186274509804e-06	1.22549019607843e-05	0	1.22549019607843e-05
1735	0	0	0	87	0	0	78	0	0	0	0	62	2	0	0	0	0
1736	7.04304710389903e-07	1.69033130493577e-05	0	76	1	0	72	1	0	0	0	58	0	2.11291413116971e-06	1.69033130493577e-05	0	0
1737	0	0	0	82	0	0	71	0	0	0	0	74	0	0	0	0	1.32485426603074e-05
1738	1.79559003088415e-06	1.50829562594268e-05	0	96	0	0	70	1	3.50140056022409e-06	1.40056022408964e-05	0	65	0	1.88536953242836e-06	1.50829562594268e-05	0	0
1739	1.29681502230522e-06	1.55617802676626e-05	0	70	0	0	63	0	3.89044506691565e-06	1.55617802676626e-05	0	60	1	0	0	0	0
1740	1.11916912883875e-06	1.3430029546065e-05	0	90	1	0	70	0	0	0	0	73	0	3.35750738651625e-06	1.3430029546065e-05	0	1.3430029546065e-05
1741	1.00863390623739e-06	1.21036068748487e-05	0	76	0	0	81	0	3.02590171871218e-06	1.21036068748487e-05	0	62	1	0	0	0	0
1742	0	0	0	87	0	0	79	2	0	0	0	73	0	0	0	0	0
1743	2.77559420781927e-06	2.54647313470843e-05	0	94	1	0	69	0	3.55214549587951e-06	1.4208581983518e-05	0	77	0	4.7746371275783e-06	2.54647313470843e-05	0	0
1744	0	0	0	71	0	0	65	0	0	0	0	73	1	0	0	0	0
1745	5.83566760037348e-07	1.40056022408964e-05	0	104	0	0	73	0	0	0	0	70	0	1.75070028011204e-06	1.40056022408964e-05	0	0
1746	6.00730488273741e-07	1.44175317185698e-05	0	92	0	0	83	1	0	0	0	68	1	1.80219146482122e-06	1.44175317185698e-05	0	0
1747	5.75347509895977e-07	1.38083402375035e-05	0	82	0	0	67	1	0	0	0	71	0	1.72604252968793e-06	1.38083402375035e-05	0	0
1748	0	0	0	84	0	0	59	0	0	0	0	71	0	0	0	0	0
1749	5.374957000344e-07	1.28998968008256e-05	0	97	0	0	75	0	0	0	0	76	0	1.6124871001032e-06	1.28998968008256e-05	0	0
1750	9.72611266728914e-07	1.1671335200747e-05	0	74	1	0	84	0	2.91783380018674e-06	1.1671335200747e-05	0	75	0	0	0	0	0
1751	6.18934442463854e-07	1.48544266191325e-05	0	87	1	0	81	0	0	0	0	66	0	1.85680332739156e-06	1.48544266191325e-05	0	0
1752	0	0	0	88	0	0	69	0	0	0	0	97	0	0	0	0	1.01071356377603e-05
1753	5.75347509895977e-07	1.38083402375035e-05	0	77	0	0	60	1	0	0	0	71	0	1.72604252968793e-06	1.38083402375035e-05	0	0
1754	6.58865696816361e-07	1.58127767235927e-05	0	89	0	0	74	0	0	0	0	62	1	1.97659709044908e-06	1.58127767235927e-05	0	0
1755	5.75347509895977e-07	1.38083402375035e-05	0	89	1	0	70	0	0	0	0	71	0	1.72604252968793e-06	1.38083402375035e-05	0	0
1756	0	0	0	75	0	0	71	1	0	0	0	66	0	0	0	0	0
1757	7.42721330956625e-07	1.7825311942959e-05	0	97	0	0	65	0	0	0	0	55	0	2.22816399286988e-06	1.7825311942959e-05	0	0
1758	1.1671335200747e-06	1.40056022408964e-05	0	90	0	0	67	0	0	0	0	70	0	3.50140056022409e-06	1.40056022408964e-05	0	0
1759	0	0	0	62	0	0	58	1	0	0	0	68	0	0	0	0	0
1760	1.74990846632638e-06	1.46327187591454e-05	0	92	0	0	67	0	3.65817968978636e-06	1.46327187591454e-05	0	77	0	1.59154570919277e-06	1.27323656735421e-05	0	0
1761	6.58865696816361e-07	1.58127767235927e-05	0	86	0	0	69	0	0	0	0	62	3	1.97659709044908e-06	1.58127767235927e-05	0	0
1762	1.21939322992879e-06	2.92654375182909e-05	0	71	1	0	68	0	0	0	0	67	1	3.65817968978636e-06	2.92654375182909e-05	0	0
1763	0	0	0	99	1	0	76	0	0	0	0	73	1	0	0	0	0
1764	5.75347509895977e-07	1.38083402375035e-05	0	79	1	0	53	1	0	0	0	71	0	1.72604252968793e-06	1.38083402375035e-05	0	0
1765	0	0	0	90	0	0	65	0	0	0	0	53	0	0	0	0	0
1766	0	0	0	86	0	0	65	1	0	0	0	58	0	0	0	0	0
1767	5.59584564419375e-07	1.3430029546065e-05	0	86	0	0	50	0	0	0	0	73	1	1.67875369325813e-06	1.3430029546065e-05	0	1.3430029546065e-05
1768	0	0	0	76	1	0	74	1	0	0	0	67	1	0	0	0	0
1769	5.59584564419375e-07	1.3430029546065e-05	0	78	2	0	62	0	0	0	0	73	0	1.67875369325813e-06	1.3430029546065e-05	0	0
1770	0	0	0	104	0	0	82	0	0	0	0	98	1	0	0	0	0
1771	0	0	0	64	0	0	58	0	0	0	0	57	0	0	0	0	0
1772	0	0	0	87	0	0	75	0	0	0	0	70	0	0	0	0	0
1773	1.94522253345783e-06	1.55617802676626e-05	0	67	0	0	59	0	0	0	0	63	1	5.83566760037348e-06	1.55617802676626e-05	0	0
1774	3.26797385620915e-06	3.92156862745098e-05	0	78	0	0	50	0	9.80392156862745e-06	3.92156862745098e-05	0	64	0	0	0	0	0
1775	0	0	0	73	0	0	72	0	0	0	0	62	1	0	0	0	0
1776	1.82708048693426e-06	1.66168162180126e-05	0	71	0	0	72	0	3.4041394335512e-06	1.36165577342048e-05	0	59	0	2.07710202725158e-06	1.66168162180126e-05	0	0
1777	1.04742751801575e-06	1.2569130216189e-05	0	77	1	0	78	0	3.14228255404726e-06	1.2569130216189e-05	0	67	2	0	0	0	0
1778	0	0	0	108	0	0	74	0	0	0	0	70	0	0	0	0	0
1779	0	0	0	75	0	0	61	0	0	0	0	70	0	0	0	0	0
1780	7.166609333792e-07	1.71998624011008e-05	0	73	0	0	69	0	0	0	0	57	0	2.1499828001376e-06	1.71998624011008e-05	0	0
1781	5.59584564419375e-07	1.3430029546065e-05	0	93	0	0	55	0	0	0	0	73	1	1.67875369325813e-06	1.3430029546065e-05	0	0
1782	0	0	0	63	0	0	71	1	0	0	0	75	0	0	0	0	0
1783	0	0	0	66	0	0	57	0	0	0	0	69	0	0	0	0	0
1784	1.40860942077981e-06	1.69033130493577e-05	0	106	0	0	58	0	4.22582826233942e-06	1.69033130493577e-05	0	78	0	0	0	0	0
1785	5.374957000344e-07	1.28998968008256e-05	0	94	1	0	77	0	0	0	0	76	0	1.6124871001032e-06	1.28998968008256e-05	0	0
1786	0	0	0	74	0	0	73	0	0	0	0	56	2	0	0	0	0
1787	6.92367342417193e-07	1.66168162180126e-05	0	88	0	0	72	0	0	0	0	59	0	2.07710202725158e-06	1.66168162180126e-05	0	0
1788	1.65606783253842e-06	2.64970853206147e-05	0	93	0	0	72	0	0	0	0	74	0	4.96820349761526e-06	2.64970853206147e-05	0	0
1789	9.28401663695781e-07	1.11408199643494e-05	0	74	1	0	58	0	0	0	0	88	1	2.78520499108734e-06	1.11408199643494e-05	0	0
1790	1.72604252968793e-06	1.38083402375035e-05	0	77	1	0	58	0	0	0	0	71	0	5.17812758906379e-06	1.38083402375035e-05	0	0
1791	1.21939322992879e-06	1.46327187591454e-05	0	81	0	0	69	1	0	0	0	67	0	3.65817968978636e-06	1.46327187591454e-05	0	0
1792	0	0	0	69	0	0	59	0	0	0	0	58	1	0	0	0	0
1793	0	0	0	75	0	0	69	0	0	0	0	83	0	0	0	0	0
1794	0	0	0	76	0	0	70	0	0	0	0	69	0	0	0	0	0
1795	6.09696614964394e-07	1.46327187591454e-05	0	76	0	0	57	0	0	0	0	67	0	1.82908984489318e-06	1.46327187591454e-05	0	0
1796	5.59584564419375e-07	1.3430029546065e-05	0	86	0	0	66	0	0	0	0	73	0	1.67875369325813e-06	1.3430029546065e-05	0	0
1797	1.29681502230522e-06	1.55617802676626e-05	0	76	0	0	63	3	3.89044506691565e-06	1.55617802676626e-05	0	66	0	0	0	0	0
1798	0	0	0	78	0	0	68	0	0	0	0	69	0	0	0	0	0
1799	0	0	0	58	0	0	76	0	0	0	0	72	1	0	0	0	0
1800	0	0	0	96	1	0	65	1	0	0	0	67	1	0	0	0	0
1801	7.42721330956625e-07	1.7825311942959e-05	0	83	0	0	52	1	0	0	0	55	0	2.22816399286988e-06	1.7825311942959e-05	0	0
1802	0	0	0	77	0	0	55	0	0	0	0	74	0	0	0	0	0
1803	0	0	0	85	2	0	87	0	0	0	0	59	0	0	0	0	0
1804	1.31773139363272e-06	1.58127767235927e-05	0	70	1	0	62	0	3.95319418089817e-06	1.58127767235927e-05	0	64	0	0	0	0	0
1805	0	0	0	83	0	0	64	0	0	0	0	60	0	0	0	0	0
