AT2G44950
AT3G55050
AT3G55220
AT3G55380
AT3G55410
AT3G55510
AT3G56190
AT3G56500
AT3G56580
AT3G56590
AT3G57170
AT3G57420
AT3G57880
AT3G57940
AT3G58030
AT3G58110
AT3G58500
AT3G58730
AT3G59360
AT3G59430
AT3G59820
AT3G59890
AT3G60050
AT3G60500
AT3G60800
AT3G60880
AT3G61130
AT3G61170
AT3G61410
AT3G62120
AT3G62290
AT3G62300
AT1G13560
AT1G13770
AT1G13800
AT1G13860
AT1G13980
AT1G14040
AT1G14260
AT1G14290
AT1G14300
AT1G14470
AT3G62770
AT3G62910
AT3G62940
AT3G63130
AT3G63150
AT4G00290
AT4G00490
AT4G00590
AT4G00710
AT4G00720
AT4G01050
AT4G01320
AT4G01570
AT4G01850
AT4G02010
AT4G02480
AT4G02570
AT4G02880
AT4G03140
AT4G03320
AT4G04360
AT4G04885
AT4G04950
AT4G08460
AT4G08930
AT4G08940
AT4G09130
AT4G09720
AT4G09750
AT4G10000
AT4G10420
AT4G10480
AT1G14590
AT1G14620
AT1G15040
AT1G15410
AT4G11240
AT4G11260
AT4G11860
AT4G12590
AT4G12700
AT4G13010
AT4G13400
AT4G13430
AT4G13750
AT4G14000
AT4G14160
AT4G14170
AT4G14200
AT4G14340
AT4G14615
AT4G14950
AT4G14990
AT4G15020
AT4G15030
AT4G15093
AT4G15570
AT4G15730
AT4G15810
AT4G15820
AT4G15900
AT4G16120
AT4G16280
AT4G16970
AT4G17020
AT4G17040
AT4G17080
AT4G17180
AT4G17230
AT4G17410
AT4G17420
AT4G17430
AT4G17615
AT4G18465
AT4G18520
AT4G18780
AT4G18905
AT4G19006
AT4G19070
AT4G19600
AT4G19990
AT4G20310
AT1G15420
AT1G16010
AT1G16020
AT1G16090
AT1G16220
AT1G16650
AT4G20400
AT4G20720
AT4G20940
AT4G21192
AT4G21430
AT4G21530
AT4G21540
AT4G21580
AT4G21760
AT4G21880
AT4G21890
AT4G21900
AT4G22120
AT4G22140
AT4G22300
AT4G22350
AT4G22930
AT4G22940
AT4G23420
AT4G23620
AT4G23660
AT4G23860
AT4G24730
AT4G24800
AT4G24810
AT4G24900
AT4G26110
AT4G26760
AT4G26965
AT4G27010
AT4G27020
AT4G27050
AT4G27070
AT4G27730
AT4G27790
AT4G27900
AT4G27940
AT4G28060
AT4G28380
AT4G28510
AT4G28690
AT4G28990
AT4G29330
AT4G29850
AT4G29880
AT4G29890
AT4G30000
AT4G30200
AT1G16680
AT1G16700
AT1G16900
AT1G17070
AT1G17350
AT1G17470
AT1G17520
AT4G30940
AT4G31050
AT4G31070
AT4G31080
AT4G31130
AT4G31400
AT4G31430
AT4G31490
AT4G31790
AT4G31810
AT4G31850
AT4G32050
AT4G32120
AT4G32175
AT4G32330
AT4G32430
AT4G32551
AT4G32620
AT4G32660
AT4G32720
AT4G32850
AT4G32910
AT4G33140
AT4G33410
AT4G33480
AT4G33760
AT4G33890
AT4G33945
AT4G34100
AT4G34140
AT4G34310
AT4G34330
AT4G34430
AT4G34740
AT4G35130
AT4G35335
AT4G35450
AT4G35730
AT4G35740
AT4G35850
AT4G36180
AT4G36440
AT4G36630
AT4G36690
AT4G36720
AT4G37130
AT4G37920
AT4G38080
AT4G39080
AT4G39400
AT4G39460
AT4G39530
AT4G39570
AT4G39690
AT4G39910
AT5G01110
AT5G01430
AT5G01500
AT5G01720
AT5G01800
AT1G17540
AT1G17930
AT1G18335
AT1G18480
AT1G18550
AT1G18610
AT5G02010
AT5G02320
AT5G02480
AT5G02520
AT5G02840
AT5G03520
AT5G03830
AT5G03880
AT5G03970
AT5G04220
AT5G04240
AT5G04510
AT5G04670
AT5G04780
AT5G04940
AT5G05170
AT5G05740
AT5G05930
AT5G06140
AT5G06260
AT5G06370
AT5G06550
AT5G06680
AT5G06810
AT5G07020
AT5G07370
AT5G07590
AT5G07660
AT5G07670
AT5G07890
AT5G08120
AT5G08200
AT5G08305
AT5G08310
AT5G08430
AT5G08530
AT5G08620
AT5G08630
AT5G09420
AT5G10200
AT5G10240
AT5G10350
AT5G10560
AT5G10610
AT5G10620
AT5G10910
AT5G11040
AT5G11170
AT5G11200
AT5G11240
AT5G11470
AT5G11480
AT5G11500
AT1G19010
AT1G19025
AT1G19140
AT1G19370
AT1G19520
AT1G19580
AT1G01350
AT1G01540
AT1G01760
AT1G01920
AT1G01970
AT5G12310
AT5G12440
AT5G12920
AT5G12980
AT5G13000
AT5G13400
AT5G13480
AT5G14080
AT5G14090
AT5G14250
AT5G14270
AT5G14480
AT5G14540
AT5G14770
AT5G15550
AT5G15570
AT5G15610
AT5G15700
AT5G15910
AT5G15980
AT5G16620
AT5G16650
AT5G16860
AT5G16880
AT5G16890
AT5G16930
AT5G17060
AT5G17070
AT5G17400
AT5G17460
AT5G17710
AT5G17850
AT5G17930
AT5G18190
AT5G18240
AT5G18250
AT5G18390
AT5G18475
AT5G18550
AT5G18730
AT5G18750
AT5G18760
AT5G18770
AT5G18820
AT5G18960
AT5G19050
AT5G19130
AT5G19300
AT5G19400
AT5G19485
AT5G19610
AT5G19820
AT5G20350
AT5G20540
AT5G20990
AT5G21140
AT5G22040
AT1G20230
AT1G20560
AT1G20630
AT1G20770
AT1G20830
AT5G22130
AT5G22220
AT5G22330
AT5G22370
AT5G22640
AT5G22750
AT5G23200
AT5G23390
AT5G23520
AT5G23550
AT5G23570
AT5G23590
AT5G23880
AT5G23910
AT5G24300
AT5G24630
AT5G24840
AT5G25590
AT5G25780
AT5G26160
AT5G26680
AT5G26760
AT5G26850
AT5G27980
AT5G33300
AT5G34940
AT5G35220
AT5G35400
AT5G35700
AT5G35980
AT5G36170
AT5G36230
AT5G36890
AT5G36950
AT5G37050
AT5G37340
AT5G37475
AT5G38070
AT5G38830
AT5G38840
AT5G38880
AT1G21080
AT1G21410
AT1G21480
AT1G21690
AT1G21740
AT5G39550
AT5G39790
AT5G39980
AT5G40080
AT5G40200
AT5G40230
AT5G40240
AT5G40400
AT5G40700
AT5G41350
AT5G41480
AT5G41680
AT5G41770
AT5G42020
AT5G42150
AT5G42350
AT5G42360
AT5G43130
AT5G43400
AT5G44150
AT5G44320
AT5G45190
AT5G45300
AT5G45410
AT5G45480
AT5G45720
AT5G46090
AT5G46100
AT5G46210
AT5G46280
AT5G46420
AT5G46570
AT5G46850
AT5G47360
AT5G47390
AT5G47580
AT5G47660
AT5G47750
AT5G48470
AT5G48520
AT5G48610
AT5G49020
AT1G22540
AT1G22830
AT1G22880
AT5G49400
AT5G50170
AT5G50230
AT5G50960
AT5G51050
AT5G51400
AT5G51450
AT5G52280
AT5G52520
AT5G52580
AT5G52820
AT5G53080
AT5G53280
AT5G53310
AT5G53320
AT5G53450
AT5G53470
AT5G53480
AT5G53620
AT5G53860
AT5G54180
AT5G54500
AT5G54910
AT5G55070
AT5G55190
AT5G55220
AT5G55450
AT5G55500
AT5G55530
AT5G55600
AT5G55610
AT5G55660
AT5G55820
AT5G56000
AT5G56130
AT5G56170
AT5G56260
AT5G56720
AT5G56740
AT5G56900
AT5G57020
AT5G58190
AT5G58230
AT5G58520
AT5G58720
AT5G59600
AT1G23180
AT1G23260
AT1G23880
AT1G23890
AT1G24090
AT1G24265
AT1G24267
AT5G60590
AT5G60750
AT5G60990
AT5G61030
AT5G61330
AT5G61530
AT5G61760
AT5G62000
AT5G62050
AT5G62370
AT5G62390
AT5G62440
AT5G62530
AT5G62540
AT5G62690
AT5G63570
AT5G63610
AT5G63930
AT5G63980
AT5G64050
AT5G64320
AT5G64370
AT5G64420
AT5G64470
AT5G64560
AT5G64640
AT5G64830
AT5G65270
AT5G65280
AT5G65720
AT5G66010
AT5G66020
AT5G66140
AT5G66510
AT5G66730
AT5G67240
AT1G25350
AT1G25490
AT1G26170
AT1G26180
AT1G26370
AT1G26460
AT1G26740
AT1G26830
AT1G27070
AT1G27440
AT1G27510
AT1G27900
AT1G28410
AT1G28560
AT1G28690
AT1G29630
AT1G29890
AT1G30000
AT1G30090
AT1G30230
AT1G30290
AT1G30470
AT1G30580
AT1G30890
AT1G30960
AT1G30970
AT1G02110
AT1G02130
AT1G02145
AT1G02260
AT1G02420
AT1G02500
AT1G02870
AT1G02910
AT1G03110
AT1G03250
AT1G31470
AT1G31500
AT1G31650
AT1G31660
AT1G31814
AT1G31840
AT1G32050
AT1G32060
AT1G32130
AT1G32400
AT1G32610
AT1G33360
AT1G33400
AT1G33480
AT1G34350
AT1G34420
AT1G34430
AT1G36990
AT1G43890
AT1G45160
AT1G45248
AT1G47550
AT1G47560
AT1G47570
AT1G48110
AT1G48360
AT1G48580
AT1G49300
AT1G49760
AT1G49890
AT1G49970
AT1G50010
AT1G50510
AT1G50575
AT1G50660
AT1G50730
AT1G50910
AT1G51110
AT1G51130
AT1G51200
AT1G03360
AT1G03365
AT1G03540
AT1G03560
AT1G04050
AT1G51610
AT1G51640
AT1G51710
AT1G51730
AT1G51740
AT1G52380
AT1G52450
AT1G52520
AT1G52620
AT1G53050
AT1G53100
AT1G53165
AT1G53210
AT1G53240
AT1G53290
AT1G53300
AT1G53380
AT1G53600
AT1G54560
AT1G55040
AT1G55150
AT1G55175
AT1G55180
AT1G55800
AT1G55820
AT1G55900
AT1G56000
AT1G56440
AT1G57680
AT1G57720
AT1G58080
AT1G59600
AT1G59750
AT1G59890
AT1G60030
AT1G60560
AT1G60600
AT1G60670
AT1G60800
AT1G61000
AT1G61040
AT1G61140
AT1G61350
AT1G61370
AT1G61870
AT1G61950
AT1G62110
AT1G62290
AT1G62730
AT1G62740
AT1G62914
AT1G62915
AT1G62960
AT1G63120
AT1G63610
AT1G63640
AT1G04950
AT1G64050
AT1G64310
AT1G64320
AT1G64580
AT1G64810
AT1G65430
AT1G65700
AT1G65930
AT1G66345
AT1G66680
AT1G66880
AT1G67220
AT1G67680
AT1G67720
AT1G67800
AT1G67950
AT1G68060
AT1G68580
AT1G68790
AT1G68830
AT1G69020
AT1G69200
AT1G69220
AT1G69295
AT1G69510
AT1G71020
AT1G71270
AT1G71350
AT1G71460
AT1G71490
AT1G71790
AT1G71865
AT1G72090
AT1G72250
AT1G72320
AT1G72420
AT1G72830
AT1G73020
AT1G73030
AT1G73400
AT1G73470
AT1G73650
AT1G73720
AT1G73840
AT1G73990
AT1G74410
AT1G74510
AT1G74540
AT1G74560
AT1G74590
AT1G74600
AT1G74640
AT1G05055
AT1G05090
AT1G05150
AT1G05470
AT1G74780
AT1G74860
AT1G75340
AT1G76630
AT1G76850
AT1G77000
AT1G77130
AT1G77250
AT1G77260
AT1G77310
AT1G77410
AT1G77590
AT1G77850
AT1G78560
AT1G79210
AT1G79230
AT1G79490
AT1G79540
AT1G79600
AT1G79650
AT1G79720
AT1G79730
AT1G79940
AT1G80550
AT1G80670
AT1G80680
AT1G80790
AT1G80950
AT2G01100
AT2G01120
AT2G01490
AT2G01750
AT2G01970
AT2G02150
AT2G02570
AT2G02740
AT2G02790
AT2G03770
AT2G04235
AT2G04860
AT2G05120
AT1G06560
AT1G06700
AT1G06710
AT1G06720
AT1G06730
AT1G06790
AT2G06210
AT2G07050
AT2G07690
AT2G13540
AT2G14680
AT2G15270
AT2G15860
AT2G16280
AT2G16800
AT2G16880
AT2G16950
AT2G17036
AT2G17525
AT2G17570
AT2G17580
AT2G17970
AT2G17980
AT2G18250
AT2G18850
AT2G18900
AT2G18915
AT2G18940
AT2G19080
AT2G19385
AT2G19480
AT2G19520
AT2G19530
AT2G19560
AT2G19680
AT2G19910
AT2G20120
AT2G20130
AT2G20300
AT2G20380
AT2G20530
AT2G20790
AT2G20970
AT2G21090
AT2G21470
AT2G22070
AT2G22250
AT2G22910
AT1G07590
AT1G07615
AT1G07710
AT1G07745
AT1G08000
AT2G23700
AT2G23820
AT2G23945
AT2G24010
AT2G24200
AT2G24220
AT2G24640
AT2G24830
AT2G25100
AT2G25180
AT2G25420
AT2G26060
AT2G26180
AT2G26210
AT2G26430
AT2G26920
AT2G27100
AT2G27285
AT2G27340
AT2G27470
AT2G27760
AT2G27980
AT2G28190
AT2G28240
AT2G29050
AT2G29065
AT2G30200
AT2G30630
AT2G30695
AT2G30710
AT2G30740
AT2G30910
AT2G31060
AT2G31190
AT2G31240
AT2G31870
AT2G32120
AT2G32170
AT2G32580
AT2G33040
AT2G33340
AT2G33460
AT2G34020
AT2G34380
AT1G08130
AT1G08220
AT1G08370
AT1G08590
AT1G08750
AT1G08820
AT2G34590
AT2G34900
AT2G34970
AT2G35040
AT2G35170
AT2G35320
AT2G35540
AT2G36240
AT2G36250
AT2G36270
AT2G36370
AT2G36740
AT2G36880
AT2G37230
AT2G38010
AT2G38710
AT2G38810
AT2G38950
AT2G39000
AT2G39090
AT2G39280
AT2G39550
AT2G39670
AT2G40090
AT2G40815
AT2G41720
AT2G41760
AT2G41890
AT2G41960
AT2G42030
AT2G42120
AT2G42810
AT2G42910
AT2G42950
AT2G42980
AT2G43430
AT2G43945
AT2G43990
AT2G44270
AT2G44510
AT2G44660
AT1G08840
AT1G09660
