x	Average_LossRate	All_Max_LossRate	All_Min_LossRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_LossRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_LossRate	Schmitz_Max_LossRate	Schmitz_Min_LossRate	InitialStateU_Becker	InitialStateM_Becker	Becker_LossRate	Becker_Max_LossRate	Becker_Min_LossRate	Line79_LossRate
530	3.92477252338844e-05	0.000163398692810458	0	2	7	0	2	6	8.16993464052288e-05	0.000163398692810458	0	6	17	3.60438292964245e-05	5.76701268742791e-05	0	0
531	9.95056142114966e-06	8.16993464052288e-05	0	1	9	0	1	12	2.04248366013072e-05	8.16993464052288e-05	0	8	13	9.42684766214178e-06	7.54147812971342e-05	0	0
532	1.36165577342048e-05	0.000163398692810458	0	3	7	0	4	8	0	0	0	7	12	4.08496732026144e-05	0.000163398692810458	0	0
533	5.44662309368192e-05	0.00065359477124183	0	2	6	0	3	3	0.000163398692810458	0.00065359477124183	0	11	9	0	0	0	0
534	0	0	0	5	9	0	4	7	0	0	0	4	12	0	0	0	0
535	1.02124183006536e-05	6.12745098039216e-05	0	0	4	0	3	4	0	0	0	8	16	3.06372549019608e-05	6.12745098039216e-05	0	6.12745098039216e-05
536	2.62605042016807e-05	0.000140056022408964	0	2	3	0	0	7	3.50140056022409e-05	0.000140056022408964	0	13	14	4.37675070028011e-05	0.000140056022408964	0	0
537	2.39910779126465e-05	0.000140056022408964	0	3	11	0	6	9	5.44662309368192e-05	0.000108932461873638	0	8	7	1.75070028011204e-05	0.000140056022408964	0	0.000280112044817927
538	1.55617802676626e-05	7.00280112044818e-05	0	0	5	0	0	14	3.50140056022409e-05	7.00280112044818e-05	0	4	21	1.1671335200747e-05	4.66853408029879e-05	0	0
539	1.02124183006536e-05	8.16993464052288e-05	0	0	2	0	1	4	0	0	0	7	12	3.06372549019608e-05	8.16993464052288e-05	0	8.16993464052288e-05
540	3.71360665478313e-06	8.9126559714795e-05	0	3	8	0	2	11	0	0	0	10	11	1.11408199643494e-05	8.9126559714795e-05	0	0.00017825311942959
541	1.22549019607843e-05	9.80392156862745e-05	0	3	7	0	4	7	0	0	0	7	20	3.67647058823529e-05	9.80392156862745e-05	0	0
542	8.75350140056022e-06	7.00280112044818e-05	0	4	5	0	3	9	0	0	0	9	14	2.62605042016807e-05	7.00280112044818e-05	0	0
543	2.70897832817337e-05	0.000196078431372549	0	1	7	0	5	5	4.90196078431373e-05	0.000196078431372549	0	8	19	3.2249742002064e-05	0.000103199174406605	0	5.15995872033024e-05
544	0.000143198304963011	0.000420168067226891	0	1	7	0.000420168067226891	0	6	0	0	0	4	13	9.42684766214178e-06	7.54147812971342e-05	0	0
545	8.16993464052288e-06	9.80392156862745e-05	0	2	7	0	1	4	0	0	0	5	10	2.45098039215686e-05	9.80392156862745e-05	0	0
546	8.16993464052288e-06	9.80392156862745e-05	0	1	9	0	0	7	0	0	0	7	10	2.45098039215686e-05	9.80392156862745e-05	0	0
547	1.36165577342048e-05	0.000108932461873638	0	3	4	0	1	4	0	0	0	5	18	4.08496732026144e-05	0.000108932461873638	0	0
548	5.83566760037348e-06	7.00280112044818e-05	0	4	3	0	4	7	0	0	0	9	14	1.75070028011204e-05	7.00280112044818e-05	0	7.00280112044818e-05
549	0	0	0	4	6	0	3	7	0	0	0	4	5	0	0	0	0
550	0	0	0	2	5	0	2	8	0	0	0	7	18	0	0	0	0
551	8.16993464052288e-06	9.80392156862745e-05	0	0	4	0	0	2	0	0	0	7	10	2.45098039215686e-05	9.80392156862745e-05	0	0
552	2.5531045751634e-06	6.12745098039216e-05	0	2	10	0	2	9	0	0	0	2	16	7.6593137254902e-06	6.12745098039216e-05	0	0
553	2.58714596949891e-05	0.000196078431372549	0	1	5	0	0	6	4.08496732026144e-05	0.000163398692810458	0	6	10	3.67647058823529e-05	0.000196078431372549	0	9.80392156862745e-05
554	4.46943483275663e-05	0.000196078431372549	0	0	6	0	0	5	9.80392156862745e-05	0.000196078431372549	0	4	17	3.60438292964245e-05	0.000115340253748558	0	0
555	1.22549019607843e-05	4.90196078431373e-05	0	3	8	0	4	5	0	0	0	5	20	3.67647058823529e-05	4.90196078431373e-05	0	4.90196078431373e-05
556	3.50140056022409e-05	0.000140056022408964	0	1	10	0	5	7	0.000105042016806723	0.000140056022408964	0	5	10	0	0	0	0
557	2.17864923747277e-05	0.000163398692810458	0	1	5	0	2	6	4.08496732026144e-05	0.000163398692810458	0	11	15	2.45098039215686e-05	6.5359477124183e-05	0	0
558	4.99273783587509e-05	0.000245098039215686	0	1	5	0	2	4	0.000122549019607843	0.000245098039215686	0	5	9	2.72331154684096e-05	0.000108932461873638	0	0
559	1.11408199643494e-05	8.9126559714795e-05	0	1	6	0	3	6	0	0	0	3	11	3.34224598930481e-05	8.9126559714795e-05	0	0
560	1.24818445896877e-05	0.000108932461873638	0	2	8	0	2	9	2.72331154684096e-05	0.000108932461873638	0	2	12	1.02124183006536e-05	8.16993464052288e-05	0	0
561	4.08496732026144e-06	9.80392156862745e-05	0	1	8	0	1	4	0	0	0	4	10	1.22549019607843e-05	9.80392156862745e-05	0	9.80392156862745e-05
562	2.72331154684096e-05	0.000163398692810458	0	2	5	0	4	6	4.08496732026144e-05	0.000163398692810458	0	12	12	4.08496732026144e-05	0.000163398692810458	0	8.16993464052288e-05
563	1.36165577342048e-05	0.000326797385620915	0	1	7	0	3	1	0	0	0	7	6	4.08496732026144e-05	0.000326797385620915	0	0
564	7.20876585928489e-06	5.76701268742791e-05	0	1	6	0	0	5	0	0	0	5	17	2.16262975778547e-05	5.76701268742791e-05	0	5.76701268742791e-05
565	1.36165577342048e-05	8.16993464052288e-05	0	0	3	0	1	2	0	0	0	7	12	4.08496732026144e-05	8.16993464052288e-05	0	8.16993464052288e-05
566	5.83566760037348e-06	7.00280112044818e-05	0	0	6	0	2	3	0	0	0	5	14	1.75070028011204e-05	7.00280112044818e-05	0	7.00280112044818e-05
567	1.73301643889879e-05	0.000163398692810458	0	2	5	0	1	6	4.08496732026144e-05	0.000163398692810458	0	6	11	1.11408199643494e-05	8.9126559714795e-05	0	0
568	2.99564270152505e-05	0.000196078431372549	0	2	3	0	2	5	4.90196078431373e-05	0.000196078431372549	0	11	9	4.08496732026144e-05	0.000108932461873638	0	0.000108932461873638
569	2.99564270152505e-05	0.000294117647058824	0	0	7	0	2	6	4.08496732026144e-05	0.000163398692810458	0	8	10	4.90196078431373e-05	0.000294117647058824	0	9.80392156862745e-05
570	6.12745098039216e-06	4.90196078431373e-05	0	0	3	0	1	5	0	0	0	0	20	1.83823529411765e-05	4.90196078431373e-05	0	9.80392156862745e-05
571	2.34885620915033e-05	0.000122549019607843	0	5	7	0	4	10	2.45098039215686e-05	9.80392156862745e-05	0	3	8	4.59558823529412e-05	0.000122549019607843	0	0.000245098039215686
572	2.91783380018674e-06	7.00280112044818e-05	0	0	8	0	0	2	0	0	0	3	14	8.75350140056022e-06	7.00280112044818e-05	0	7.00280112044818e-05
573	0.000122549019607843	0.000367647058823529	0	2	8	0.000367647058823529	1	3	0	0	0	3	18	0	0	0	0.000108932461873638
574	1.36165577342048e-05	0.000163398692810458	0	0	8	0	0	6	4.08496732026144e-05	0.000163398692810458	0	6	15	0	0	0	6.5359477124183e-05
575	1.45891690009337e-05	0.000140056022408964	0	1	6	0	1	4	0	0	0	8	14	4.37675070028011e-05	0.000140056022408964	0	7.00280112044818e-05
576	5.6411453470277e-05	0.000245098039215686	0	2	10	0	1	4	0.000122549019607843	0.000245098039215686	0	6	21	4.66853408029879e-05	9.33706816059757e-05	0	0
577	4.23351158645276e-05	0.000267379679144385	0	6	4	0	4	5	4.90196078431373e-05	0.000196078431372549	0	3	11	7.79857397504456e-05	0.000267379679144385	0	0
578	0	0	0	2	3	0	1	1	0	0	0	9	9	0	0	0	0
579	6.28456510809452e-05	0.000245098039215686	0	1	6	0	1	4	0.000122549019607843	0.000245098039215686	0	4	13	6.59879336349925e-05	0.000150829562594268	0	0.000150829562594268
580	0	0	0	0	3	0	0	1	0	0	0	7	11	0	0	0	0
581	1.62101877788152e-05	0.000140056022408964	0	1	6	0	2	7	3.50140056022409e-05	0.000140056022408964	0	8	18	1.36165577342048e-05	5.44662309368192e-05	0	0.000108932461873638
582	1.94522253345783e-05	0.000163398692810458	0	0	4	0	0	6	4.08496732026144e-05	0.000163398692810458	0	2	14	1.75070028011204e-05	7.00280112044818e-05	0	7.00280112044818e-05
583	1.48544266191325e-05	0.00017825311942959	0	1	5	0	0	5	0	0	0	1	11	4.45632798573975e-05	0.00017825311942959	0	0
584	2.04248366013072e-05	0.000196078431372549	0	1	7	0	0	4	0	0	0	5	10	6.12745098039216e-05	0.000196078431372549	0	0
585	7.48910675381264e-05	0.000326797385620915	0	2	6	0	4	3	0.000163398692810458	0.000326797385620915	0	3	6	6.12745098039216e-05	0.000163398692810458	0	0
586	7.42721330956625e-06	8.9126559714795e-05	0	1	4	0	1	2	0	0	0	15	11	2.22816399286988e-05	8.9126559714795e-05	0	8.9126559714795e-05
587	4.31190994916485e-05	0.000245098039215686	0	1	3	0	1	4	6.12745098039216e-05	0.000245098039215686	0	5	9	6.8082788671024e-05	0.000217864923747277	0	0.000435729847494553
588	1.02124183006536e-05	0.000122549019607843	0	1	3	0	0	8	3.06372549019608e-05	0.000122549019607843	0	5	13	0	0	0	0
589	4.53885257806826e-06	0.000108932461873638	0	6	5	0	3	3	0	0	0	5	9	1.36165577342048e-05	0.000108932461873638	0	0.000108932461873638
590	1.85680332739156e-05	0.00017825311942959	0	4	7	0	3	3	0	0	0	12	11	5.57040998217469e-05	0.00017825311942959	0	0.00017825311942959
591	2.04248366013072e-05	0.000163398692810458	0	5	4	0	1	6	4.08496732026144e-05	0.000163398692810458	0	2	12	2.04248366013072e-05	8.16993464052288e-05	0	0
592	8.16993464052288e-06	0.000130718954248366	0	3	4	0	2	3	0	0	0	5	15	2.45098039215686e-05	0.000130718954248366	0	0
593	1.36165577342048e-05	0.000163398692810458	0	2	3	0	1	4	0	0	0	7	6	4.08496732026144e-05	0.000163398692810458	0	0
594	NA	NA	NA	1	2	0	1	0	NA	NA	NA	6	11	3.34224598930481e-05	8.9126559714795e-05	0	0
595	3.4041394335512e-05	0.000326797385620915	0	3	3	0	4	3	8.16993464052288e-05	0.000326797385620915	0	3	12	2.04248366013072e-05	8.16993464052288e-05	0	0.000245098039215686
596	2.45098039215686e-05	0.000196078431372549	0	0	2	0	2	5	4.90196078431373e-05	0.000196078431372549	0	8	10	2.45098039215686e-05	9.80392156862745e-05	0	9.80392156862745e-05
597	0.000275248988484283	0.000735294117647059	0	1	4	0.000735294117647059	1	7	7.00280112044818e-05	0.000140056022408964	0	5	12	2.04248366013072e-05	8.16993464052288e-05	0	0
598	2.99564270152505e-05	0.000163398692810458	0	1	3	0	3	6	4.08496732026144e-05	0.000163398692810458	0	4	10	4.90196078431373e-05	9.80392156862745e-05	0	0
599	1.90631808278867e-05	0.000163398692810458	0	1	2	0	1	6	4.08496732026144e-05	0.000163398692810458	0	7	15	1.63398692810458e-05	6.5359477124183e-05	0	0
600	NA	NA	NA	2	0	NA	1	3	0	0	0	5	15	3.26797385620915e-05	0.000130718954248366	0	0
601	2.38289760348584e-05	0.000163398692810458	0	2	4	0	2	6	4.08496732026144e-05	0.000163398692810458	0	6	16	3.06372549019608e-05	0.000122549019607843	0	0.000122549019607843
602	NA	NA	NA	0	0	NA	1	6	8.16993464052288e-05	0.000163398692810458	0	3	15	8.16993464052288e-06	6.5359477124183e-05	0	0
603	3.14228255404726e-06	7.54147812971342e-05	0	0	2	0	1	1	0	0	0	2	13	9.42684766214178e-06	7.54147812971342e-05	0	0
604	2.26942628903413e-05	0.000108932461873638	0	2	2	0	3	1	0	0	0	9	9	6.8082788671024e-05	0.000108932461873638	0	0.000108932461873638
605	0	0	0	1	5	0	2	4	0	0	0	9	10	0	0	0	9.80392156862745e-05
606	NA	NA	NA	1	1	0	0	0	NA	NA	NA	3	17	0	0	0	0
607	5.57040998217469e-06	8.9126559714795e-05	0	0	5	0	0	5	0	0	0	5	22	1.67112299465241e-05	8.9126559714795e-05	0	0
608	4.08496732026144e-06	9.80392156862745e-05	0	3	2	0	1	2	0	0	0	6	10	1.22549019607843e-05	9.80392156862745e-05	0	0
609	1.08932461873638e-05	0.000130718954248366	0	1	5	0	1	6	0	0	0	6	15	3.26797385620915e-05	0.000130718954248366	0	0.000130718954248366
610	1.36165577342048e-05	0.000163398692810458	0	1	1	0	1	2	0	0	0	4	6	4.08496732026144e-05	0.000163398692810458	0	0
611	0	0	0	2	2	0	0	3	0	0	0	4	9	0	0	0	0.000217864923747277
612	3.71360665478313e-06	8.9126559714795e-05	0	3	4	0	1	7	0	0	0	3	11	1.11408199643494e-05	8.9126559714795e-05	0	0
613	5.83566760037348e-06	7.00280112044818e-05	0	3	3	0	1	4	0	0	0	1	14	1.75070028011204e-05	7.00280112044818e-05	0	0.000140056022408964
614	5.1062091503268e-06	0.000122549019607843	0	0	3	0	2	3	0	0	0	5	8	1.53186274509804e-05	0.000122549019607843	0	0
615	2.73827479709833e-05	0.000140056022408964	0	1	5	0	1	7	3.50140056022409e-05	0.000140056022408964	0	7	13	4.71342383107089e-05	7.54147812971342e-05	0	7.54147812971342e-05
616	2.9851684263449e-05	0.000245098039215686	0	1	2	0	1	4	6.12745098039216e-05	0.000245098039215686	0	5	13	2.82805429864253e-05	0.000150829562594268	0	7.54147812971342e-05
617	6.8082788671024e-06	0.000163398692810458	0	0	4	0	0	4	0	0	0	2	6	2.04248366013072e-05	0.000163398692810458	0	0
618	6.8082788671024e-06	0.000163398692810458	0	0	1	0	1	3	0	0	0	5	6	2.04248366013072e-05	0.000163398692810458	0	0
619	5.1062091503268e-06	0.000122549019607843	0	0	4	0	1	3	0	0	0	6	8	1.53186274509804e-05	0.000122549019607843	0	0
620	0	0	0	0	2	0	1	2	0	0	0	2	5	0	0	0	0.000196078431372549
621	NA	NA	NA	1	0	NA	2	0	NA	NA	NA	4	7	1.75070028011204e-05	0.000140056022408964	0	0.000140056022408964
622	2.45098039215686e-05	0.000392156862745098	0	4	4	0	1	4	0	0	0	7	5	7.35294117647059e-05	0.000392156862745098	0	0
623	5.1062091503268e-06	6.12745098039216e-05	0	5	5	0	4	3	0	0	0	7	16	1.53186274509804e-05	6.12745098039216e-05	0	6.12745098039216e-05
624	1.9482151835093e-05	0.000196078431372549	0	1	3	0	1	5	4.90196078431373e-05	0.000196078431372549	0	5	13	9.42684766214178e-06	7.54147812971342e-05	0	0
625	1.81554103122731e-05	0.000108932461873638	0	0	2	0	3	1	0	0	0	3	9	5.44662309368192e-05	0.000108932461873638	0	0
626	0	0	0	2	4	0	2	1	0	0	0	6	9	0	0	0	0.000108932461873638
627	9.07770515613653e-06	0.000108932461873638	0	1	4	0	0	3	0	0	0	3	9	2.72331154684096e-05	0.000108932461873638	0	0
628	4.08496732026144e-06	9.80392156862745e-05	0	2	4	0	3	5	0	0	0	7	10	1.22549019607843e-05	9.80392156862745e-05	0	0
629	5.83566760037348e-06	0.000140056022408964	0	0	2	0	1	2	0	0	0	6	7	1.75070028011204e-05	0.000140056022408964	0	0.000140056022408964
630	2.91783380018674e-05	0.000140056022408964	0	1	2	0	1	1	0	0	0	9	7	8.75350140056022e-05	0.000140056022408964	0	0.000140056022408964
